ranking,full name,ceo,sector,industry,hq location,hq address,website
859,SM Energy Company,Javan D. Ottoson,Energy,"Mining, Crude-Oil Production","Denver, CO",1775 Sherman St.,http://www.sm-energy.com
860,"Paychex, Inc.",Martin Mucci,Business Services,Diversified Outsourcing Services,"Rochester, NY",911 Panorama Trail S.,http://www.paychex.com
861,"PriceSmart, Inc.",Jose Luis Laparte,Retailing,Specialty Retailers: Other,"San Diego, CA",9740 Scranton Rd.,http://www.pricesmart.com
862,"Autodesk, Inc.",Carl Bass,Technology,Computer Software,"San Rafael, CA",111 McInnis Pkwy.,http://www.autodesk.com
863,"Affiliated Managers Group, Inc.",Sean M. Healey,Financials,Securities,"Prides Crossing, MA",600 Hale St.,http://www.amg.com
864,Tops Holding II Corporation,Frank Curci,Food & Drug Stores,Food and Drug Stores,"Williamsville, NY",6363 Main St.,http://www.topsmarkets.com
865,Dynegy Inc.,Robert C. Flexon,Energy,Energy,"Houston, TX",601 Travis St.,http://www.dynegy.com
866,DSW Inc.,Roger L. Rawlins,Retailing,Specialty Retailers: Apparel,"Columbus, OH",810 DSW Dr.,http://www.dswinc.com
867,"Vishay Intertechnology, Inc.",Gerald Paul,Technology,Semiconductors and Other Electronic Components,"Malvern, PA",63 Lancaster Ave.,http://www.vishay.com
868,Mettler-Toledo International Inc.,Olivier A. Filliol,Technology,"Scientific,Photographic and Control Equipment","Columbus, OH",1900 Polaris Pkwy.,http://www.mt.com
869,"SunEdison, Inc.",Ahmad R. Chatila,Technology,Semiconductors and Other Electronic Components,"Maryland Heights, MO",13736 Riverport Dr.,http://www.sunedison.com
870,"Tetra Tech, Inc.",Dan L. Batrack,Engineering & Construction,"Engineering, Construction","Pasadena, CA",3475 E. Foothill Blvd.,http://www.tetratech.com
871,Momentive Performance Materials Inc.,John G. Boss,Chemicals,Chemicals,"Waterford, NY",260 Hudson River Rd.,http://www.momentive.com
872,EnerSys,David M. Shaffer,Industrials,"Electronics, Electrical Equip.","Reading, PA",2366 Bernville Rd.,http://www.enersys.com
873,"Donaldson Company, Inc.",Tod E. Carpenter,Industrials,Industrial Machinery,"Minneapolis, MN",1400 W. 94th St.,http://www.donaldson.com
874,EQT Corporation,David L. Porges,Energy,Energy,"Pittsburgh, PA",625 Liberty Ave.,http://www.eqt.com
875,Monster Beverage Corporation,Rodney C. Sacks,"Food, Beverages & Tobacco",Beverages,"Corona, CA",1 Monster Way,http://www.monsterbevcorp.com
876,"PC Connection, Inc.",Timothy J. McGrath,Retailing,Specialty Retailers: Other,"Merrimack, NH",730 Milford Rd.,http://www.pcconnection.com
877,"Total System Services, Inc.",M. Troy Woods,Business Services,Financial Data Services,"Columbus, GA",1 TSYS Way,http://www.tsys.com
878,"ServiceMaster Global Holdings, Inc.",Robert J. Gillette,Business Services,Diversified Outsourcing Services,"Memphis, TN",860 Ridge Lake Blvd.,http://www.servicemaster.com
879,Medical Mutual of Ohio,Richard A. Chiricosta,Financials,"Insurance: Life, Health (Mutual)","Cleveland, OH",2060 E. Ninth St.,http://www.medmutual.com
880,"Applied Industrial Technologies, Inc.",Neil A. Schrimsher,Wholesalers,Wholesalers: Diversified,"Cleveland, OH",1 Applied Plaza,http://www.applied.com
881,"Maxim Integrated Products, Inc.",,Technology,Semiconductors and Other Electronic Components,"San Jose, CA",160 Rio Robles,http://www.maximintegrated.com
882,OGE Energy Corp.,Sean Trauschke,Energy,Utilities: Gas and Electric,"Oklahoma City, OK",321 N. Harvey Ave.,http://www.oge.com
883,"A. Schulman, Inc.",Bernard Rzepka,Chemicals,Chemicals,"Fairlawn, OH",3637 Ridgewood Rd.,http://www.aschulman.com
884,"Equinix, Inc.",Stephen M. Smith,Telecommunications,Telecommunications,"Redwood City, CA",1 Lagoon Dr.,http://www.equinix.com
885,"MEDNAX, Inc.",Roger J. Medel,Health Care,Health Care: Pharmacy and Other Services,"Sunrise, FL",1301 Concord Terrace,http://www.mednax.com
886,Equifax Inc.,Richard F. Smith,Business Services,Financial Data Services,"Atlanta, GA",1550 Peachtree St. N.W.,http://www.equifax.com
887,Standard Pacific Corp.,Larry T. Nicholson,Engineering & Construction,Homebuilders,"Irvine, CA",15360 Barranca Pkwy.,www.calatlantichomes.com
888,Denbury Resources Inc.,Phil Rykhoek,Energy,"Mining, Crude-Oil Production","Plano, TX",5320 Legacy Dr.,http://www.denbury.com
889,Cimarex Energy Co.,Thomas E. Jorden,Energy,"Mining, Crude-Oil Production","Denver, CO",1700 Lincoln St.,http://www.cimarex.com
890,Mutual of America Life Insurance Company,John R. Greed,Financials,"Insurance: Life, Health (Mutual)","New York, NY",320 Park Ave.,http://www.mutualofamerica.com
891,"Guess?, Inc.",Victor Herrero,Apparel,Apparel,"Los Angeles, CA",1444 S. Alameda St.,http://www.guess.com
892,"Post Holdings, Inc.",Robert V. Vitale,"Food, Beverages & Tobacco",Food Consumer Products,"St. Louis, MO",2503 S. Hanley Rd.,http://www.postholdings.com
893,HealthSouth Corporation,Jay Grinney,Health Care,Health Care: Medical Facilities,"Birmingham, AL",3660 Grandview Pkwy.,http://www.healthsouth.com
894,"Ferrellgas Partners, L.P.",Stephen L. Wambold,Energy,Energy,"Overland Park, KS",7500 College Blvd.,http://www.ferrellgas.com
895,KB Home,Jeffrey T. Mezger,Engineering & Construction,Homebuilders,"Los Angeles, CA",10990 Wilshire Blvd.,http://www.kbhome.com
896,"Boston Properties, Inc.",Owen D. Thomas,Financials,Real estate,"Boston, MA",800 Boylston St.,http://www.bostonproperties.com
897,Trimble Navigation Limited,Steven W. Berglund,Technology,"Scientific,Photographic and Control Equipment","Sunnyvale, CA",935 Stewart Dr.,http://www.trimble.com
898,Teledyne Technologies Incorporated,Robert Mehrabian,Technology,"Scientific,Photographic and Control Equipment","Thousand Oaks, CA",1049 Camino Dos Rios,http://www.teledyne.com
899,"Acuity Brands, Inc.",Vernon J. Nagel,Industrials,"Electronics, Electrical Equip.","Atlanta, GA",1170 Peachtree St. N.E.,http://www.acuitybrands.com
900,"Skechers U.S.A., Inc.",Robert Greenberg,Apparel,Apparel,"Manhattan Beach, CA",228 Manhattan Beach Blvd.,http://www.skx.com
901,"Xilinx, Inc.",Moshe N. Gavrielov,Technology,Semiconductors and Other Electronic Components,"San Jose, CA",2100 Logic Dr.,http://www.xilinx.com
902,Plexus Corp.,Dean A. Foate,Technology,Semiconductors and Other Electronic Components,"Neenah, WI",1 Plexus Way,http://www.plexus.com
903,Newfield Exploration Company,Lee K. Boothby,Energy,"Mining, Crude-Oil Production","The Woodlands, TX",4 Waterway Square Place,http://www.newfield.com
904,TransDigm Group Incorporated,W. Nicholas Howley,Aerospace & Defense,Aerospace and Defense,"Cleveland, OH",1301 E. Ninth St.,http://www.transdigm.com
905,"KAR Auction Services, Inc.",James P. Hallett,Wholesalers,Wholesalers: Diversified,"Carmel, IN",13085 Hamilton Crossing Blvd.,http://www.karauctionservices.com
906,"Mueller Industries, Inc.",Gregory L. Christopher,Industrials,Industrial Machinery,"Memphis, TN",8285 Tournament Dr.,http://www.muellerindustries.com
907,Zions Bancorporation,Harris H. Simmons,Financials,Commercial Banks,"Salt Lake City, UT",1 S. Main St.,http://www.zionsbancorporation.com
908,"Insperity, Inc.",Paul J. Sarvadi,Business Services,Diversified Outsourcing Services,"Kingwood, TX",19001 Crescent Springs Dr.,http://www.insperity.com
909,"XPO Logistics, Inc.",Bradley S. Jacobs,Transportation,Transportation and Logistics,"Greenwich, CT",5 Greenwich Office Park,http://www.xpo.com
910,"Sears Hometown and Outlet Stores, Inc.",William A. Powell,Retailing,Specialty Retailers: Other,"Hoffman Estates, IL",5500 Trillium Blvd.,http://www.shos.com
911,A.O. Smith Corporation,Ajita G. Rajendra,Industrials,"Electronics, Electrical Equip.","Milwaukee, WI",11270 W. Park Place,http://www.aosmith.com
912,"Alliance One International, Inc.",J. Pieter Sikkel,"Food, Beverages & Tobacco",Tobacco,"Morrisville, NC",8001 Aerial Center Pkwy.,http://www.aointl.com
913,"Take-Two Interactive Software, Inc.",Strauss H. Zelnick,Technology,Computer Software,"New York, NY",622 Broadway,http://www.take2games.com
914,"hhgregg, Inc.",Robert J. Riesbeck,Retailing,Specialty Retailers: Other,"Indianapolis, IN",4151 E. 96th St.,http://www.hhgregg.com
915,"RPC, Inc.",Richard A. Hubbell,Energy,"Oil and Gas Equipment, Services","Atlanta, GA",2801 Buford Hwy.,http://www.rpc.net
916,NewMarket Corporation,Thomas E. Gottwald,Chemicals,Chemicals,"Richmond, VA",330 S. Fourth St.,http://www.newmarket.com
917,"Beacon Roofing Supply, Inc.",Paul M. Isabella,Wholesalers,Wholesalers: Diversified,"Herndon, VA",505 Huntmar Park Dr.,http://www.becn.com
918,Edwards Lifesciences Corporation,Michael A. Mussallem,Health Care,Medical Products and Equipment,"Irvine, CA",1 Edwards Way,http://www.edwards.com
919,Triple-S Management Corporation,Roberto García-Rodríguez,Health Care,Health Care: Insurance and Managed Care,"San Juan, PR",1441 F.D. Roosevelt Ave.,http://www.triplesmanagement.com
920,"Hawaiian Holdings, Inc.",Mark B. Dunkerley,Transportation,Airlines,"Honolulu, HI",3375 Koapaka St.,http://www.hawaiianairlines.com
921,"Heartland Payment Systems, Inc.",Robert O. Carr,Business Services,Financial Data Services,"Princeton, NJ",90 Nassau St.,http://www.heartlandpaymentsystems.com
922,Belden Inc.,John S. Stroup,Industrials,"Electronics, Electrical Equip.","St. Louis, MO",1 N. Brentwood Blvd.,http://www.belden.com
923,"Magellan Midstream Partners, L.P.",Michael N. Mears,Energy,Pipelines,"Tulsa, OK",1 Williams Center,http://www.magellanlp.com
924,Outerwall Inc.,Erik E. Prusch,Retailing,Specialty Retailers: Other,"Bellevue, WA",1800 114th Ave. S.E.,http://www.outerwall.com
925,KapStone Paper and Packaging Corporation,Matthew Kaplan,Materials,"Packaging, Containers","Northbrook, IL",1101 Skokie Blvd.,http://www.kapstonepaper.com
926,"Alliance Holdings GP, L.P.",Joseph W. Craft III,Energy,"Mining, Crude-Oil Production","Tulsa, OK",1717 S. Boulder Ave.,http://www.ahgp.com
927,"Skyworks Solutions, Inc.",David J. Aldrich,Technology,Semiconductors and Other Electronic Components,"Woburn, MA",20 Sylvan Rd.,http://www.skyworksinc.com
928,Ciena Corporation,Gary B. Smith,Technology,Network and Other Communications Equipment,"Hanover, MD",7035 Ridge Rd.,http://www.ciena.com
929,Granite Construction Incorporated,James H. Roberts,Engineering & Construction,"Engineering, Construction","Watsonville, CA",585 W. Beach St.,http://www.graniteconstruction.com
930,Education Management Corporation,Edward H. West,Business Services,Education,"Pittsburgh, PA",210 Sixth Ave.,http://www.edmc.edu
931,Party City Holdings Inc.,James M. Harrison,Retailing,Specialty Retailers: Other,"Elmsford, NY",80 Grasslands Rd.,http://www.partycity.com
932,"HCP, Inc.",Lauralee E. Martin,Financials,Real estate,"Irvine, CA",1920 Main St.,http://www.hcpi.com
933,PAREXEL International Corporation,Josef H. von Rickenbach,Health Care,Health Care: Pharmacy and Other Services,"Waltham, MA",195 West St.,http://www.parexel.com
934,"Delta Tucker Holdings, Inc.",Lewis F. Von Thaer,Aerospace & Defense,Aerospace and Defense,"McLean, VA",1700 Old Meadow Rd.,http://www.dyn-intl.com
935,Pinnacle Entertainment Inc.,Anthony M. Sanfilippo,"Hotels, Resturants & Leisure","Hotels, Casinos, Resorts","Las Vegas, NV",3980 Howard Hughes Pkwy.,http://www.pnkinc.com
936,Stifel Financial Corp.,Ronald J. Kruszewski,Financials,Securities,"St. Louis, MO",501 N. Broadway,http://www.stifel.com
937,Pool Corporation,Manuel J. Perez de la Mesa,Wholesalers,Wholesalers: Diversified,"Covington, LA",109 Northpark Blvd.,http://www.poolcorp.com
938,Olin Corporation,John E. Fischer,Chemicals,Chemicals,"Clayton, MO",190 Carondelet Plaza,http://www.olin.com
939,Knights of Columbus,Carl A. Anderson,Financials,"Insurance: Life, Health (Mutual)","New Haven, CT",1 Columbus Plaza,http://www.kofc.org
940,"PerkinElmer, Inc.",Robert F. Friel,Technology,"Scientific,Photographic and Control Equipment","Waltham, MA",940 Winter St.,http://www.perkinelmer.com
941,"Alexion Pharmaceuticals, Inc.",David L. Hallal,Health Care,Pharmaceuticals,"Cheshire, CT",352 Knotter Dr.,http://www.alexion.com
942,IHS Inc.,Jerre L. Stead,Business Services,Financial Data Services,"Englewood, CO",15 Inverness Way E.,http://www.ihs.com
943,"Oil States International, Inc.",Cindy B. Taylor,Energy,"Oil and Gas Equipment, Services","Houston, TX",333 Clay St.,http://www.oilstatesintl.com
944,HNI Corporation,Stanley A. Askren,Household Products,"Home Equipment, Furnishings","Muscatine, IA",408 E. Second St.,http://www.hnicorp.com
945,LinkedIn Corporation,Jeffrey Weiner,Technology,Internet Services and Retailing,"Mountain View, CA",2029 Stierlin Court,http://www.linkedin.com
946,"Diplomat Pharmacy, Inc.",Philip P. Hagerman,Food & Drug Stores,Food and Drug Stores,"Flint, MI",4100 S. Saginaw St.,http://www.diplomat.is
947,"Brocade Communications Systems, Inc.",Lloyd A. Carney,Technology,Network and Other Communications Equipment,"San Jose, CA",130 Holger Way,http://www.brocade.com
948,"The Greenbrier Companies, Inc.",William A. Furman,Transportation,Transportation Equipment,"Lake Oswego, OR",1 Centerpointe Dr.,http://www.gbrx.com
949,AMC Networks Inc.,Joshua W. Sapan,Media,Entertainment,"New York, NY",11 Penn Plaza,http://www.amcnetworks.com
950,Kemper Corporation,Joseph P. Lacher Jr.,Financials,Insurance: Property and Casualty (Stock),"Chicago, IL",1 E. Wacker Dr.,http://www.kemper.com
951,Ocwen Financial Corporation,Ronald M. Faris,Financials,Diversified Financials,"Atlanta, GA",1000 Abernathy Road N.E.,http://www.ocwen.com
952,Public Storage,Ronald L. Havner Jr.,Business Services,zMiscellaneous,"Glendale, CA",701 Western Ave.,http://www.publicstorage.com
953,"TriNet Group, Inc.",Burton M. Goldfield,Business Services,Diversified Outsourcing Services,"San Leandro, CA",1100 San Leandro Blvd.,http://www.trinet.com
954,Chemtura Corporation,Craig A. Rogerson,Chemicals,Chemicals,"Philadelphia, PA",1818 Market St.,http://www.chemtura.com
955,Symetra Financial Corporation,Thomas M. Marra,Financials,"Insurance: Life, Health (stock)","Bellevue, WA",777 108th Ave. N.E.,http://www.symetra.com
956,"Tower International, Inc.",Mark M. Malcolm,Motor Vehicles & Parts,Motor Vehicles and Parts,"Livonia, MI",17672 Laurel Park Dr. N.,http://www.towerinternational.com
957,Meritage Homes Corporation,Steven J. Hilton,Engineering & Construction,Homebuilders,"Scottsdale, AZ",8800 E. Raintree Dr.,http://www.meritagehomes.com
958,"MarkWest Energy Partners, L.P.",Frank M. Semple,Energy,Pipelines,"Denver, CO",1515 Arapahoe St.,http://www.markwest.com
959,"Bio-Rad Laboratories, Inc.",Norman Schwartz,Health Care,Medical Products and Equipment,"Hercules, CA",1000 Alfred Nobel Dr.,http://www.bio-rad.com
960,"TrueBlue, Inc.",Steven C. Cooper,Business Services,Temporary Help,"Tacoma, WA",1015 A St.,http://www.trueblue.com
961,Cabot Oil & Gas Corporation,Dan O. Dinges,Energy,"Mining, Crude-Oil Production","Houston, TX",840 Gessner Rd.,http://www.cabotog.com
962,Carpenter Technology Corporation,Tony R. Thene,Materials,Metals,"Wyomissing, PA",2 Meridian Blvd.,http://www.cartech.com
963,The Toro Company,Michael J. Hoffman,Industrials,Construction and Farm Machinery,"Bloomington, MN",8111 Lyndale Ave. S.,http://www.thetorocompany.com
964,American Equity Investment Life Holding Company,John M. Matovina,Financials,"Insurance: Life, Health (stock)","West Des Moines, IA",6000 Westown Pkwy.,http://www.american-equity.com
965,"Express, Inc.",David G. Kornberg,Retailing,Specialty Retailers: Apparel,"Columbus, OH",1 Express Dr.,http://www.express.com
966,Eastman Kodak Company,Jeffrey J. Clarke,Technology,"Scientific,Photographic and Control Equipment","Rochester, NY",343 State St.,http://www.kodak.com
967,"The Hain Celestial Group, Inc.",Irwin D. Simon,"Food, Beverages & Tobacco",Food Consumer Products,"Lake Success, NY",1111 Marcus Ave.,http://www.hain.com
968,Nationstar Mortgage Holdings Inc.,Jay Bray,Financials,Diversified Financials,"Coppell, TX",8950 Cypress Waters Blvd.,http://www.nationstarmtg.com
969,IDEX Corporation,Andrew K. Silvernail,Industrials,Industrial Machinery,"Lake Forest, IL",1925 W. Field Court,http://www.idexcorp.com
970,"Popular, Inc.",Richard L. Carri_n,Financials,Commercial Banks,"Hato Rey, PR",209 Mu_oz Rivera Ave.,http://www.popular.com
971,"Werner Enterprises, Inc.",Clarence L. Werner,Transportation,"Trucking, Truck Leasing","Omaha, NE",14507 Frontier Rd.,http://www.werner.com
972,Esterline Technologies Corporation,Curtis C. Reusser,Aerospace & Defense,Aerospace and Defense,"Bellevue, WA",500 108th Ave. N.E.,http://www.esterline.com
973,"Intuitive Surgical, Inc",Gary S. Guthart,Health Care,Medical Products and Equipment,"Sunnyvale, CA",1020 Kifer Rd.,http://www.intuitivesurgical.com
974,"Allison Transmission Holdings, Inc.",Lawrence E. Dewey,Motor Vehicles & Parts,Motor Vehicles and Parts,"Indianaoplis, IN",1 Allison Way,http://www.allisontransmission.com
975,SemGroup Corporation,Carlin G. Conner,Energy,Pipelines,"Tulsa, OK",6120 S. Yale Ave.,http://www.semgroupcorp.com
976,Southwest Gas Corporation,John P. Hester,Energy,Utilities: Gas and Electric,"Las Vegas, NV",5241 Spring Mountain Rd.,http://www.swgas.com
977,"G-III Apparel Group, Ltd.",Morris Goldfarb,Apparel,Apparel,"New York, NY",512 Seventh Ave.,http://www.g-iii.com
978,National Fuel Gas Company,Ronald J. Tanski,Energy,Utilities: Gas and Electric,"Williamsville, NY",6363 Main St.,http://www.nationalfuelgas.com
979,H.B. Fuller Company,James J. Owens,Chemicals,Chemicals,"St. Paul, MN",1200 Willow Lake Blvd.,http://www.hbfuller.com
980,Penn Mutual Life Insurance Co.,Eileen C. McDonnell,Financials,"Insurance: Life, Health (stock)","Horsham, PA",600 Dresher Rd.,http://www.pennmutual.com
981,RCS Capital Corporation,Bradley E. Scher,Financials,Securities,"New York, NY",405 Park Ave.,http://www.rcscapital.com
982,Columbia Sportswear Company,Timothy P. Boyle,Apparel,Apparel,"Portland, OR",14375 N.W. Science Park Dr.,http://www.columbia.com
983,Amica Mutual Insurance Co.,Robert A. DiMuccio,Financials,Insurance: Property and Casualty (Mutual),"Lincoln, RI",100 Amica Way,http://www.amica.com
984,Primoris Services Corporation,David L. King,Engineering & Construction,"Engineering, Construction","Dallas, TX",2100 McKinney Ave.,http://www.prim.com
985,Energen Corporation,James T. McManus II,Energy,"Mining, Crude-Oil Production","Birmingham, AL",605 Richard Arrington Jr. Blvd. N.,http://www.energen.com
986,Rexnord Corporation,Todd A. Adams,Industrials,Industrial Machinery,"Milwaukee, WI",4701 W. Greenfield Ave.,http://www.rexnord.com
987,Seventy Seven Energy Inc.,Jerry L. Winchester,Energy,"Oil and Gas Equipment, Services","Oklahoma City, OK",777 N.W. 63rd St.,http://www.77nrg.com
988,"Waste Connections, Inc.",Ronald J. Mittelstaedt,Business Services,Waste Management,"The Woodlands, TX",3 Waterway Square Place,http://www.wasteconnections.com
989,"The Pep Boys - Manny, Moe & Jack",Scott P. Sider,Retailing,Specialty Retailers: Other,"Philadelphia, PA",3111 W. Allegheny Ave.,http://www.pepboys.com
990,Harsco Corporation,F. Nicholas Grasberger III,Materials,Metals,"Camp Hill, PA",350 Poplar Church Rd.,http://www.harsco.com
991,"Hovnanian Enterprises, Inc.",Ara K. Hovnanian,Engineering & Construction,Homebuilders,"Red Bank, NJ",110 W. Front St.,http://www.khov.com
992,"Willbros Group, Inc.",John T. McNabb II,Energy,"Oil and Gas Equipment, Services","Houston, TX",4400 Post Oak Pkwy.,http://www.willbros.com
993,The Wendy's Company,Todd A. Penegor,"Hotels, Resturants & Leisure",Food Services,"Dublin, OH",1 Dave Thomas Blvd.,http://www.aboutwendys.com
994,International Game Technology,Marco Sala,Industrials,Industrial Machinery,"Las Vegas, NV",6355 S. Buffalo Dr.,http://www.igt.com
995,"Synopsys, Inc.",Aart J. de Geus,Technology,Computer Software,"Mountain View, CA",690 E. Middlefield Rd.,http://www.synopsys.com
996,Universal American Corp.,Richard A. Barasch,Health Care,Health Care: Insurance and Managed Care,"White Plains, NY",44 S. Broadway,http://www.universalamerican.com
997,AAR Corp.,David P. Storch,Aerospace & Defense,Aerospace and Defense,"Wood Dale, IL",1100 N. Wood Dale Rd.,http://www.aarcorp.com
998,"Selective Insurance Group, Inc.",Gregory E. Murphy,Financials,Insurance: Property and Casualty (Stock),"Branchville, NJ",40 Wantage Ave.,http://www.selective.com
999,"Gartner, Inc.",Eugene A. Hall,Technology,Information Technology Services,"Stamford, CT",56 Top Gallant Rd.,http://www.gartner.com
1000,E*Trade Financial Corporation,Paul T. Idzik,Financials,Securities,"New York, NY",1271 Ave. of the Americas,http://www.etrade.com
