Rank,Title,Previous Rank,CEO,Address,Website
942,Newfield Exploration Company,953,David A. Trice,"363 N. Sam Houston Pkwy. E., Houston, TX 77060",www.newfield.com
943,"PerkinElmer, Inc.",-,Robert F. Friel,"940 Winter St., Waltham, MA 2451",www.perkinelmer.com
944,A. Schulman Inc.,981,Joseph M. Gingo,"3550 W. Market St., Akron, OH 44333",www.aschulman.com
945,"PC Connection, Inc.",971,Patricia Gallup,"730 Milford Rd., Merrimack, NH 3054",www.pcconnection.com
946,"Alexander & Baldwin, Inc.",946,W. Allen Doane,"822 Bishop St., Honolulu, HI 96813",www.matson.com
947,"Fred’s, Inc.",929,Michael J. Hayes,"4300 New Getwell Rd., Memphis, TN 38118",www.fredsinc.com
948,Polaris Industries Inc.,962,Thomas C. Tiller,"2100 Hwy. 55, Medina, MN 55340",www.polaris.com
949,"Varian Medical Systems, Inc.",985,Timothy E. Guertin,"3100 Hansen Way, Palo Alto, CA 94304",www.varian.com
950,"Agilysys, Inc.",937,Arthur Rhein,"2255 Glades Road, Boca Raton, FL 33431",www.agilysys.com
951,Apartment Investment & Management Company,928,Terry Considine,"4582 S. Ulster St. Pkwy., Denver, CO 80237",www.aimco.com
952,"Cephalon, Inc.",930,Frank Baldino Jr.,"41 Moores Rd., Frazer, PA 19355",www.cephalon.com
953,"Watsco, Inc.",922,Albert H. Nahmad,"2665 S. Bayshore Dr., Coconut Grove, FL 33133",www.watsco.com
954,RSC Holdings Inc.,-,Eric Olsson,"6929 E. Greenway Pkwy., Scottsdale, AZ 85254",www.rscrental.com
955,"Helix Energy Solutions Group, Inc.",-,Owen Kratz,"400 N. Sam Houston Pkwy., Houston, TX 77060",www.helixesg.com
956,"Dollar Thrifty Automotive Group, Inc.",958,Gary L. Paxton,"5330 E. 31st St., Tulsa, OK 74135",www.dtag.com
957,American Greetings Corporation,884,Zev Weiss,"1 American Rd., Cleveland, OH 44144",www.americangreetings.com
958,Modine Manufacturing Company,944,Thomas A. Burke,"1500 DeKoven Ave., Racine, WI 53403",www.modine.com
959,"CME Group, Inc.",-,Craig S. Donohue,"20 S. Wacker Dr., Chicago, IL 60606",www.cmegroup.com
960,"Guess?, Inc.",-,Paul Marciano,"1444 S. Alameda St., Los Angeles, CA 90021",www.guess.com
961,"Oceaneering International, Inc.",-,T. Jay Collins,"11911 FM 529, Houston, TX 77041",www.oceaneering.com
962,Portland General Electric Company,-,Peggy Y. Fowler,"121SW Salmon St., Portland, OR 97204",www.portlandgeneral.com
963,Kansas City Southern,959,Michael R. Haverty,"427 W. 12th St., Kansas City, MO 64105",www.kcsouthern.com
964,"The Colonial Bancgroup, Inc.",966,Robert E. Lowder,"100 Colonial Bank Blvd., Montgomery, AL 36117",www.colonialbank.com
965,"PSS World Medical, Inc.",980,David A. Smith,"4345 Southpoint Blvd., Jacksonville, FL 32216",www.mckesson.com
966,La-Z-Boy Incorporated,880,Kurt L. Darrow,"1284 N. Telegraph Rd., Monroe, MI 48162",www.la-z-boy.com
967,Knights of Columbus,965,Carl A. Anderson,"1 Columbus Plaza, New Haven, CT 6510",www.kofc.org
968,Louisiana-Pacific Corporation,803,Richard W. Frost,"414 Union St., Nashville, TN 37219",www.lpcorp.com
969,"Westar Energy, Inc.",983,William B. Moore,"818 S. Kansas Ave., Topeka, KS 66612",www.westarenergy.com
970,Chaparral Steel Company,-,Mario Longhi,"300 Ward Rd., Midlothian, TX 76065",www.chapusa.com
971,"Chico’s FAS, Inc.",964,Scott A. Edmonds,"11215 Metro Pkwy., Fort Myers, FL 33966",www.chicosfas.com
972,"Piedmont Natural Gas Company, Inc.",878,Thomas E. Skains,"4720 Piedmont Row Dr., Charlotte, NC 28210",www.piedmontng.com
973,Sealy Corporation,996,Lawrence J. Rogers,"1 Office Pkwy., Trinity, NC 27370",www.sealy.com
974,MGIC Investment Corporation,-,Curt S. Culver,"250 E. Kilbourn Ave., Milwaukee, WI 53202",www.mgic.com
975,"MSC Industrial Direct Co. , Inc.",-,David Sandler,"75 Maxess Rd., Melville, NY 11747",www.mscdirect.com
976,"Duane Reade Holdings, Inc.",994,David D'Arezzo,"440 Ninth Ave., New York, NY 10001",www.duanereade.com
977,"ExpressJet Holdings, Inc.",950,James B. Ream,"700 N. Sam Houston Pkwy. W., Houston, TX 77067",www.expressjet.com
978,"Cinemark Holdings, Inc.",-,Alan W. Stock,"3900 Dallas Pkwy., Plano, TX 75093",www.cinemark.com
979,"New York Community Bancorp, Inc.",-,Joseph R. Ficalora,"615 Merrick Ave., Westbury, NY 11590",www.mynycb.com
980,"BE Aerospace, Inc.",-,Amin J. Khoury,"1400 Corporate Center Way, Wellington, FL 33414",www.beaerospace.com
981,Arthur J. Gallagher & Co.,-,J. Patrick Gallagher Jr.,"2 Pierce Place, Itasca, IL 60143",www.ajg.com
982,"Plum Creek Timber Company, Inc.",973,Rick R. Holley,"999 Third Ave., Seattle, WA 98104",www.plumcreek.com
983,Central Garden & Pet Company,977,William E. Brown,"1340 Treat Blvd., Walnut Creek, CA 94597",www.central.com
984,"Fairchild Semiconductor International, Inc.",963,Mark S. Thompson,"82 Running Hill Road, South Portland, ME 4106",www.fairchildsemi.com
985,Dresser-Rand Group Inc.,-,Vincent R. Volpe Jr.,"1200 W. Sam Houston Pkwy., N., Houston, TX 77043",www.dresser-rand.com
986,"Key Energy Services, Inc.",-,Richard J. Alario,"1301 McKinney St., Houston, TX 77010",www.keyenergy.com
987,The Dun & Bradstreet Corporation,-,Steven W. Alesio,"103 JFK Parkway, Short Hills, NJ 7078",www.dnb.com
988,"Sun Healthcare Group,Inc.",-,Richard K. Matros,"18831 Von Karman, Irvine, CA 92612",www.sunh.com
989,"Hub Group, Inc.",972,David P. Yeager,"3050 Highland Pkwy., Downers Grove, IL 60515",www.hubgroup.com
990,Potlatch Corporation,982,Michael J. Covey,"601 W. First Ave., Spokane, WA 99201",www.potlatchcorp.com
991,"Complete Production Services, Inc.",-,Joseph C. Winkler,"11700 Old Katy Rd., Houston, TX 77079",www.superiorenergy.com
992,"Bob Evans Farms, Inc.",993,Steven A. Davis,"3776 S. High St., Columbus, OH 43207",www.bobevans.com
993,Meredith Corp.,986,Stephen M. Lacy,"1716 Locust St., Des Moines, IA 50309",www.meredith.com
994,"Beacon Roofing Supply, Inc.",-,Robert R. Buck,"1 Lakeland Park Dr., Peabody, MA 1960",www.beaconroofingsupply.com
995,Atmel Corporation,-,Steven Laub,"2325 Orchard Pkwy., San Jose, CA 95131",www.atmel.com
996,"Calumet Specialty Products Partners, L.P.",968,F. William Grube,"2780 Waterford Pkwy. E. Dr., Indianapolis, IN 46214",www.calumetspecialty.com
997,Apria Healthcare Group Inc.,-,Lawrence M. Higby,"26220 Enterprise Court, Lake Forest, CA 92630",www.apria.com
998,Covance Inc.,-,Joseph L. Herring,"210 Carnegie Center, Princeton, NJ 8540",www.covance.com
999,"Leap Wireless International, Inc.",-,S. Douglas Hutcheson,"10307 Pacific Center Ct., San Diego, CA 92121",www.att.com
1000,"Helmerich & Payne, Inc.",-,Hans Helmerich,"1437 S. Boulder Ave., Tulsa, OK 74119",www.hpinc.com
