Rank,Title,Previous Rank,CEO,Address,Website
722,Flowserve Corporation,857,C. Scott Greer,"4345 Southpoint Blvd., Jacksonville, FL 32216",www.flowserve.com
723,Teleflex Incorporated,776,Lennox K. Black,"10000 Memorial Dr., Houston, TX 77024",www.teleflex.com
724,"Trinity Industries, Inc.",548,Timothy R. Wallace,"507 West 10th St., West Point, GA 31833",www.trin.net
725,Ohio Casualty Corporation,784,Dan R. Carmichael,"521 W. 57th St., New York, NY 10019-2960",www.ocas.com
726,Compass Bancshares Inc.,787,D. Paul Jones Jr.,"20 NW Fourth St., Evansville, IN 47708",www.compassbank.com
727,"Furniture Brands International, Inc.",674,W.G. Holliman,"5050 Lincoln Dr., Edina, MN 55436",www.furniturebrands.com
728,Fiserv Inc.,816,Leslie M. Muma,"818 S. Kansas Ave., Topeka, KS 66612",www.fiserv.com
729,Sentry Insurance Group,745,Dale R. Schuh,"47659 Halyard Dr., Plymouth, MI 48170",www.sentry.com
730,DynCorp,793,Paul V. Lombardi,"4484 Wilshire Blvd., Los Angeles, CA 90010",www.dyn-intl.com
731,Frontier Oil Corporation,691,James R. Gibbs,"9800 Crosspoint Blvd., Indianapolis, IN 46256",www.frontieroil.com
732,"The Alpine Group, Inc.",689,Steven S. Elbaum,"1980 Post Oak Blvd., Houston, TX 77056",-
733,Corn Products International Inc.,740,Samuel C. Scott III,"4521 Highwoods Pkwy., Glen Allen, VA 23060",www.ingredion.com
734,"Health Management Associates, Inc.",842,Joseph V. Vumbacco,"1100 S.W. Sixth Ave., Portland, OR 97204",www.hma.com
735,"Marsh Supermarkets, Inc.",766,Don E. Marsh,"90 Park Ave., New York, NY 10016",www.marsh.net
736,"Lithia Motors, Inc.",815,Sidney B. DeBoer,"6950 Columbia Gateway Dr., Columbia, MD 21046",www.lithia.com
737,"Magellan Health Services, Inc.",700,Daniel S. Messina,"585 W. Beach St., Watsonville, CA 95076",www.magellanhealth.com
738,"Silicon Graphics, Inc.",625,Robert R. Bishop,"14111 Scottslawn Road, Marysville, OH 43041",www.sgi.com
739,"Metris Companies, Inc.",900,Ronald N. Zebeck,"1360 Post Oak Blvd., Houston, TX 77056",www.metriscompanies.com
740,Carlisle Companies Inc.,775,Richmond McKinnish,"100 Half Day Rd., Lincolnshire, IL 60069",www.carlisle.com
741,The Lubrizol Corporation,772,William G. Bares,"350 S. Grand Ave., Los Angeles, CA 90071",www.lubrizol.com
742,International Flavors & Fragrances Inc.,885,Richard A. Goldstein,"1205 Dearborn Dr., Columbus, OH 43085",www.iff.com
743,"Freeport-McMoRan Copper & Gold, Inc.",739,James R. Moffett,"2307 Oregon St., Oshkosh, WI 54902",www.fcx.com
744,Jack in the Box Inc.,823,Robert J. Nugent,"533 Maryville Univ. Dr., St. Louis, MO 63141",www.jackinthebox.com
745,Worthington Industries Inc.,709,John P. McConnell,"1900 W. Field Court, Lake Forest, IL 60045",www.worthingtonindustries.com
746,"Brightpoint, Inc",703,Robert J. Laikin,"1000 Lakeside Ave., Cleveland, OH 44114",www.brightpoint.com
748,Collins & Aikman Corporation,732,Thomas E. Evans,"31440 Northwestern Hwy., Farmington Hills, MI 48334",www.collinsaikman.com
749,"PSS World Medical, Inc.",763,David A. Smith,"1525 Wilson Blvd., Arlington, VA 22209",www.mckesson.com
750,Amerco,807,Edward J. Shoen,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.amerco.com
751,Terex Corporation,684,Ronald M. DeFeo,"2222 Wellington Court, Lisle, IL 60532",www.terex.com
752,"McLeodUSA, Inc.",918,Stephen C. Gray,"1 Technology Way, Norwood, MA 2062",www.mcleodusa.com
753,Gold Kist Inc.,797,John Bekkers,"727 Fifth Ave, New York, NY 10022",www.goldkist.com
754,"Rent-A-Center, Inc.",832,Mark E. Speese,"9450 Seward Rd., Fairfield, OH 45014",www.rentacenter.com
755,Kennametal Inc.,743,Markos I. Tambakeras,"301 Merritt 7, Norwalk, CT 6851",www.kennametal.com
756,"Mid Atlantic Medical Services,Inc.",877,Thomas P. Barbera,"400 Robert St., N., St. Paul, MN 55101",www.mamsi.com
757,"Beazer Homes USA, Inc.",859,Ian J. McCarthy,"414 E. Third St., Muscatine, IA 52761",www.beazer.com
758,Seaboard Corporation,838,H. Harry Bresky,"200 Park Ave., New York, NY 10166",www.seaboardcorp.com
759,Minnesota Life Insurance Company,708,Robert Leo Senkler,"435 Devon Park Dr., Wayne, PA 19087",www.securian.com
760,"Hon Industries, Inc.",690,Jack D. Michaels,"5555 Darrow Road, Hudson, OH 44236",www.hnicorp.com
761,Packaging Corporation of America,720,Paul T. Stecko,"5030 Sugarloaf Pkwy, Lawrenceville, GA 30044",www.packagingcorp.com
762,LSI Logic Corporation,549,Wilfred J. Corrigan,"333 W. 11th St., Kansas City, MO 64105",www.lsi.com
763,"Dow Jones & Company, Inc.",653,Peter R. Kann,"2500 Broadway St., Santa Monica, CA 90404",www.dowjones.com
764,WestPoint Stevens Inc.,754,Holcombe T. Green Jr.,"900 Richards Street, Honolulu, HI 96813",www.westpointstevens.com
765,"Equitable Resources, Inc.",818,Murry S. Gerber,"425 Winter Road, Delaware, OH 43015",www.eqt.com
766,"Diebold, Incorporated",783,-,"1919 Flowers Circle, Thomasville, GA 31757",www.diebold.com
767,W.R. Grace & Co.,827,Paul J. Norris,"16825 Northchase Dr., Houston, TX 77060",www.grace.com
768,"Brown Shoe Company, Inc.",806,Ronald A. Fromm,"1850 N. Central Ave., Phoenix, AZ 85077",www.brownshoe.com
769,Sequa Corporation,773,Norman E. Alexander,"2801 E. Beltline N.E., Grand Rapids, MI 49525",www.sequa.com
770,Potlatch Corporation,756,L. Pendleton Siegel,"1345 Enterprise Dr., West Chester, PA 19380",www.potlatchcorp.com
771,The Scotts Company,777,James Hagedorn,"100 W. Putnam Ave., Greenwich, CT 6830",www.scotts.com
772,"National-Oilwell, Inc.",-,Peter Miller,"160 Rio Robles, San Jose, CA 95134",www.nov.com
773,Primedia Inc.,803,Thomas S. Rogers,"6111 N. River Rd., Rosemont, IL 60018",www.primedia.com
774,"Hovnanian Enterprises, Inc.",-,Ara K. Hovnanian,"2525 Dupont Dr., Irvine, CA 92612",www.khov.com
775,"Southern States Cooperative, Inc.",854,Wayne A. Boutwell,"259 N. Radnor-Chester Rd., Radnor, PA 19087",www.southernstates.com
776,Paychex Inc.,890,B. Thomas Golisano,"2207 Bridgepointe Pkwy., San Mateo, CA 94404",www.paychex.com
777,"Hawaiian Electric Industries, Inc.",792,Robert F. Clarke,"30 W. Superior St., Duluth, MN 55802",www.hei.com
778,Greenpoint Financial Corp.,862,Thomas S. Johnson,"3000 Technology Drive, Angleton, TX 77515",www.greenpoint.com
779,"Harman International Industries, Inc.",808,Bernard A. Girod,"4 N. 4th St., Richmond, VA 23219",www.harman.com
780,Bausch & Lomb Incorporated,778,Ronald L. Zarrella,"45 William St., Wellesley, MA 2481",www.bausch.com
781,"Concord EFS, Inc.",988,Dan M. Palmer,"312 Walnut St., Cincinnati, OH 45202",www.ceft.com
782,Cabot Corporation,677,Kennett F. Burnes,"2300 Clayton Road, Concord, CA 94520",www.cabot-corp.com
783,The Dial Corporation,822,Herbert M. Baum,"909 Third Ave., New York, NY 10022",www.dialcorp.com
784,"Energizer Holdings, Inc.",724,J. Patrick Mulcahy,"6301 Fitch Path, New Albany, OH 43054",www.energizer.com
785,"Community Health Systems, Inc.",939,Wayne T. Smith,"One Lillehei Plaza, St. Paul, MN 55117",www.chs.net
786,"Integrated Electrical Services, Inc.",810,Herbert Allen,"584 Derby Milford Rd., Orange, CT 6477",www.ies-co.com
787,"Wallace Computer Services, Inc.",847,M. David Jones,"745 Fifth Ave., New York, NY 10151",www.wallace.com
788,Allergan. Inc.,848,David E. I. Pyott,"1100 H St. N.W., Washington, DC 20080",www.allergan.com
789,"Metals USA, Inc.",696,J. Michael Kirksey,"1600 Technology Way, Latrobe, PA 15650",www.metalsusa.com
790,"EGL, Inc.",-,James R. Crane,"100 Light Street, Baltimore, MD 21202",www.eaglegl.com
791,"Allete, Inc.",944,Davis Gartzke,"250 E. Kilbourn Ave., Milwaukee, WI 53202",www.allete.com
792,Reliance Steel & Aluminum Company,789,David H. Hannah,"3033 Science Park Rd., San Diego, CA 92121",www.rsac.com
793,"DST Systems, Inc.",932,Thomas A. McDonnell,"4582 South Ulster St.Pkwy, Denver, CO 80237",www.dstsystems.com
794,Viad Corp,788,Robert H. Bohannon,"2060 E. Ninth St., Cleveland, OH 44115",www.viad.com
795,"Xilinx, Inc.",-,Willem P. Roelandts,"380 Middlesex Ave, Carteret, NJ 7008",www.xilinx.com
796,"Raymond James Financial, Inc.",801,Thomas A. James,"200 Liberty Street, New York, NY 10281",www.raymondjames.com
797,Newmont Mining Corporation,846,Wayne W. Murdy,"2 Seaport Lane, Boston, MA 2210",www.newmont.com
798,"Vishay Intertechnology, Inc.",595,Felix Zandman,"230 Half Mile Road, Red Bank, NJ 7701",www.vishay.com
799,"EOG Resources, Inc.",874,Mark G. Papa,"22 Harbor Park Dr., Port Washington, NY 11050",www.eogresources.com
800,"Expeditors International of Washington, Inc.",802,Peter J. Rose,"90 Park Ave., New York, NY 10016",www.expeditors.com
801,DaVita,876,Kent J. Thiry,"301 Commerce St., Fort Worth, TX 76102",www.davita.com
802,"D & K Healthcare Resources, Inc.",891,J. Hord Armstrong III,"401 W. Michigan St., Milwaukee, WI 53203",www.dkwd.com
803,Applera Corporation,927,Tony L. White,"2275 Cabot Drive, Lisle, IL 60532",www.appliedbiosystems.com
804,UST Inc.,861,Vincent A. Gierer Jr.,"1333 W. Loop South, Houston, TX 77027",www.ustinc.com
805,Flowers Foods,-,Amos R. McMullian,"1 CityPlace Dr., St. Louis, MO 63141",www.flowersfoods.com
806,"Airgas, Inc.",855,Peter McCausland,"520 Broad St., Newark, NJ 7102",www.airgas.com
926,Briggs & Stratton Corporation,833,John S. Shiely,"1025 Central Expwy. S., Allen, TX 75013",www.basco.com
807,"Applied Industrial Technologies, Inc.",845,David L. Pugh,"12301 W. Wirth St., Wauwatosa, WI 53222",www.applied.com
808,Quintiles Transnational Corporation,781,Pamela Kirby Ph.D,"10000 Richmond Ave., Houston, TX 77042",www.quintiles.com
809,Tiffany & Co,813,Michael J. Kowalski,"1 Commerce Square, Memphis, TN 38150",www.tiffany.com
810,Ciena Corporation,887,"Gary B, Smith","2100 Highway 55, Medina, MN 55340",www.ciena.com
811,PerkinElmer Inc.,701,Gregory L. Summe,"100 First Stamford Place, Stamford, CT 6092",www.perkinelmer.com
812,Great Lakes Chemical Corporation,812,Mark P. Bulriss,"880 Carillon Pkwy., St. Petersburg, FL 33716",www.greatlakes.com
813,Millennium Chemicals Inc.,765,William M. Landuyt,"500 E. 96th Street, Indianapolis, IN 46240",www.millenniumchem.com
814,Crane Co.,872,Eric C. Fast,"570 W. College Ave., York, PA 17405",www.craneco.com
815,"StanCorp Financial Group, Inc.",886,Ronald E. Timpe,"2 Portland Square, Portland, ME 4112",www.stancorpfinancial.com
816,"Maxim Integrated Products, Inc.",-,John F. Gifford,"645 E. Missouri Ave., Phoenix, AZ 85012",www.maximintegrated.com
817,Agway Inc.,840,Donald P. Cardarelli,"13410 Sutton Park Dr. S., Jacksonville, FL 32224",www.agway.com
818,"Noble Affiliates, Inc.",919,Charles D. Davidson,"350 Ellis St., Mountain View, CA 94043",www.nobleenergyinc.com
819,"Jo Ann Stores, Inc.",880,Alan Rosskamm,"1 Meadowlands Plaza, East Rutherford, NJ 7073",www.joann.com
821,Cooper Cameron Corporation,922,Sheldon R. Erikson,"2900 Semiconductor Dr., Santa Clara, CA 95052",www.c-a-m.com
822,Black Hills Corporation,824,Daniel P. Landguth,"560 Lexington Ave., New York, NY 10022",www.blackhillscorp.com
823,"Stilwell Financial, Inc.",641,Landon H. Rowland,"9275 SW Peyton Lane, Wilsonville, OR 97070",www.janus.com
824,Perini Corporation,-,Ronald N. Tutor,"2525 Stemmons Fwy., Dallas, TX 75207",www.tutorperini.com
825,Thomas & Betts Corporation,702,T. Kevin Dunnigan,"130 E. Randolph Dr., Chicago, IL 60601",www.tnb.com
826,Imperial Sugar Company,752,Robert J. McLaughlin,"4001 McEwen Dr., Dallas, TX 75244",www.imperialsugar.com
827,"MPS Group, Inc.",751,Timothy D. Payne,"5400 Bayfront Plaza, Santa Clara, CA 95052",www.mpsgroup.com
828,"Petco Animal Supplies, Inc.",930,Brian K. Devine,"9125 Rehco Road, San Diego, CA 92121",www.petco.com
828,"Champion Enterprises, Inc.",721,Walter R. Young Jr.,"9125 Rehco Road, San Diego, CA 92121",www.championhomes.net
829,Granite Construction Incorporated,938,David H. Watts,"1800 W. Loop S., Houston, TX 77027",www.graniteconstruction.com
830,National Commerce Financial Corp.,867,Ernest C. Roessler,"2724 N. Tenaya Way, Las Vegas, NV 89128",www.ncfcorp.com
831,"Systemax, Inc.",805,Richard Leeds,"2400 S. 44th St., Manitowoc, WI 54221",www.systemax.com
832,"Comfort Systems USA, Inc.",851,William F. Murdy,"11270 W. Park Place, Milwaukee, WI 53224-9508",www.comfortsystemsusa.com
833,Greif Bros. Corporation,-,Michael J. Gasser,"855 E. Main Ave., Zeeland, MI 49464",www.greif.com
834,Astoria Financial Corporation,835,George L. Engelke Jr.,"10 Lafayette Square, Buffalo, NY 14203",www.astoriafederal.com
835,"The Shaw Group, Inc.",-,James M. Bernhard Jr.,"150 Thom Hill Drive, Warrendale, PA 15086",www.cbi.com
836,Di Giorgio Corporation,868,Richard B. Neff,"7201 Metro Blvd., Edina, MN 55439",www.whiterose.com
837,Equifax Inc.,707,Thomas F. Chapman,"4 Tesseneer Drive, Highland Heights, KY 41076",www.equifax.com
838,"Legg Mason, Inc.",928,Raymond A. Mason,"1 Applied Plaza, Cleveland, OH 44115",www.leggmason.com
839,"ACT Manufacturing, Inc.",929,John A. Pino,"601 W. Riverside Ave., Spokane, WA 99201",www.actmfg.com
840,Amica Mutual Insurance Co.,947,Thomas A. Taylor,"100 Amica Way, Lincoln, RI 2865",www.amica.com
840,"Level 3 Communications, Inc.",-,James Q. Crowe,"100 Amica Way, Lincoln, RI 2865",www.level3.com
841,"RGS Energy Group, Inc.",896,Thomas S. Richards,"100 Glenborough Dr., Houston, TX 77067",www.rge.com
842,"Universal Forest Products,Inc.",921,William G. Currie,"504 Thrasher St., Norcross, GA 30071",www.ufpi.com
843,World Fuel Services Corporation,994,Jerrold Blair,"888 Seventh Ave., New York, NY 10019",www.wfscorp.com
844,"Unova, Inc.",747,Larry D. Brady,"699 Walnut St., Des Moines, IA 50309",www.intermec.com
845,Arkansas Best Corporation,746,Robert A. Young III,"1499 Post Rd., Fairfield, CT 6430",www.arkbest.com
846,GATX Corporation,741,Ronald H. Zech,"400 South Record St, Dallas, TX 75202",www.gatx.com
847,Lam Research Corporation,986,James W. Bagley,"3383 N. State Rd. 7, Fort Lauderdale, FL 33319",www.lamrc.com
848,Amkor Technology Inc.,614,James J. Kim,"6903 Rockledge Drive, Bethesda, MD 20817",www.amkor.com
849,"Pride International, Inc.",-,Paul A. Bragg,"3801 Old Greenwood Road, Fort Smith, AR 72903",www.prideinternational.com
850,Polaris Industries Inc.,906,Thomas C. Tiller,"121 E. Park Square, Owatonna, MN 55060",www.polaris.com
851,Del Monte Foods Company,888,Richard G. Wolford,"1031 Mendota Heights Road, St. Paul, MN 55120",www.delmonte.com
852,Mercury General Corp,930,George Joseph,"82 Running Hill Road, South Portland, ME 4106",www.mercuryinsurance.com
853,"Martin Marietta Materials, Inc.",942,Stephen P. Zelnak Jr.,"1200 Riverplace Blvd., Jacksonville, FL 32207",www.martinmarietta.com
854,"US Oncology, Inc.",-,R. Dale Ross,"200 Madison Ave., New York, NY 10016",www.usoncology.com
855,"Banknorth Group, Inc.",856,William J. Ryan,"8111 Lyndale Ave. S., Bloomington, MN 55420",www.banknorth.com
856,"BMC Software, Inc.",791,Robert E. Beauchamp,"5151 San Felipe Rd., Houston, TX 77056",www.bmc.com
857,Ferro Corporation,897,Hector R. Ortino,"501 Airtech Parkway, Plainfield, IN 46168",www.ferro.com
858,Veritas Software Corporation,999,Gary L. Bloom,"3916 State St., Santa Barbara, CA 93105",www.veritas.com
859,"Arch Coal, Inc.",-,Steven F. Leer,"1 Columbus Plaza, New Haven, CT 6510",www.archcoal.com
860,CDI Corporation,795,Roger H. Ballou,"10900 Wayzata Blvd., Minnetonka, MN 55305",www.cdicorp.com
861,Gencorp,-,Robert A. Wolfe,"142 W. 57th St., New York, NY 10019",www.gencorp.com
862,Hibernia Corporation,883,J. Herbert Boydstun,"1 Astoria Federal Plaza, Lake Success, NY 11042",www.hibernia.com
863,"Sierra Health Services, Inc.",920,Anthony M. Marlon M.D.,"345 E. Main St., Warsaw, IN 46580",www.sierrahealth.com
864,Atmel Corporation,698,George Perlegos,"2701 Cambridge Court, Auburn Hills, MI 48326",www.atmel.com
865,Apartment Investment & Management Company,-,Terry Considine,"225 Main St., Menasha, WI 54952",www.aimco.com
866,Great Plains Energy Incorporated,-,Bernard J. Beaudoin,"9800 N.W. 41st St., Miami, FL 33178",www.greatplainsenergy.com
867,The E.W. Scripps Company,790,Kenneth W. Lowe,"2535 Garcia Ave., Mountain View, CA 94043",www.scripps.com
868,Banta Corporation,858,Donald D. Belcher,"1375 Peachtree St., Atlanta, GA 30309",www.banta.com
869,"Symbol Technologies, Inc.",895,Jerome Swartz,"5 Garret Mountain Plaza, West Paterson, NJ 7424",www.symbol.com
870,"TMP Worldwide, Inc.",960,Andrew J. McKelvey,"5929 College Avenue, Oakland, CA 94618",www.monster.com
871,Oshkosh Truck Corporation,947,Robert G. Bohn,"8155 T & B Blvd., Memphis, TN 38125",www.oshkoshcorporation.com
872,Unisource Energy Corporation,-,James S. Pignatelli,"1341 W. Mockingbird Lane, Dallas, TX 75247",www.uns.com
873,Atmos Energy,-,Robert W. Best,"100 E. Patterson St., Tecumseh, MI 49286",www.atmosenergy.com
874,Rock-Tenn Company,884,James A. Rubright,"920 Main Street, Kansas City, MO 64105",www.rocktenn.com
874,"AMC Entertainment, Inc.",977,Peter C. Brown,"920 Main Street, Kansas City, MO 64105",www.amctheatres.com
875,"Teradyne, Inc.",517,George W. Chamillard,"14507 Frontier Rd., Omaha, NE 68145",www.teradyne.com
876,Questar,971,Keith O. Rattie,"1600 Amphitheatre Pkwy., Mountain View, CA 94043",www.questar.com
877,"American Water Works Company, Inc.",937,J. James Barr,"313 Carondelet St., New Orleans, LA 70130",www.amwater.com
878,CSK Auto Corporation,905,Maynard Jenkins,"500 Kirts Blvd., Troy, MI 48084",www.cskauto.com
879,CKE Restaurants Inc.,729,Andrew F. Puzder,"3050 Hignland Parkeay, Downers Grove, IL 60515",www.ckr.com
880,American Power Conversion Corp.,878,Rodger B. Dowdell Jr.,"2000 W. Sam Houston Pkwy., Houston, TX 77042",www.apc.com
881,Phillips-Van Heusen Corporation,892,Bruce J. Klatsky,"15501 N. Dial Blvd., Scottsdale, AZ 85260",www.pvh.com
882,"Cadence Design Systems, Inc.",966,H. Raymond Bingham,"2300 W. Plano Pkwy., Plano, TX 75075",www.cadence.com
882,Perot Systems Corporation,983,Ross Perot Jr.,"2300 W. Plano Pkwy., Plano, TX 75075",www.perotsystems.com
883,Sports Authority Inc.,864,Martin E. Hanaka,"1 Kendall Square, Cambridge, MA 2139",www.sportsauthority.com
884,"Pier 1 Imports, Inc.",985,Marvin J. Girouard,"1 Market Street, San Francisco, CA 94105",www.pier1.com
885,"Fairchild Semiconductor International, Inc.",770,Kirk P. Pond,"5241 Spring Mtn. Rd., Las Vegas, NV 89193",www.fairchildsemi.com
886,Kemet Corporation,-,David E. Maguire,"One Symbol Plaza, Holtsville, NY 11742",www.kemet.com
887,"Burlington Industries, Inc.",826,George W. Henderson III,"745 Atlantic Ave., Boston, MA 2111",www.burlington.com
889,DIMON Inc.,881,Brian J. Harker,"1415 W. Diehl Rd., Naperville, IL 60563",www.aointl.com
890,"Stewart & Stevenson Services, Inc.",-,Michael L. Grimes,"931 South Matlack Street, West Chester, PA 19382",www.ssss.com
891,Tecumseh Products Company,819,Todd W. Herrick,"275 Broadhollow Rd., Melville, NY 11747",www.tecumseh.com
892,Markel Corporation,-,Alan I. Kirshner,"21900 Burbank Blvd., Woodland Hills, CA 91367",www.markelcorp.com
991,The Standard Register Company,972,Dennis Rediker,"14 Cambridge Center, Cambridge, MA 2142",www.standardregister.com
893,Southwest Gas,-,Michael O. Maffie,"233 S. Patterson, Springfield, MO 65802",www.swgas.com
894,"Landstar System, Inc.",911,Jeffrey C. Crowe,"1000 Columbia Ave., Linwood, PA 19061",www.landstar.com
895,"Advantica Restaurant Group, Inc.",860,Nelson J. Marchioli,"501 Merritt Seven, Norwalk, CT 6856",www.dennys.com
896,National Rural Utilities Cooperative Finance Corporation,-,Sheldon C. Petersen,"132 Fairgrounds Rd., West Kingston, RI 2892",www.nrucfc.coop
897,Trans World Entertainment Corporation,914,Robert J. Higgins,"1 Imperial Square, Sugar Land, TX 77487",www.twec.com
898,Metro-Goldwyn-Mayer Inc.,979,Alex Yemenidjian,"5803 Glenmont Dr., Houston, TX 77081",www.mgm.com
899,Cytec Industries,870,David Lilley,"2655 Seely Ave., San Jose, CA 95134",www.cytec.com
900,Standard Pacific Corp.,949,Stephen J. Scarborough,"2200 Northern Blvd., East Hills, NY 11548",www.standardpacifichomes.com
901,Hollywood Entertainment Corporation,-,Mark J. Wattles,"1 PEI Center, Wilkes-Barre, PA 18711",www.hollywoodvideo.com
902,Gentiva Health Services,863,Edward A. Blechschmidt,"2101 City West Blvd., Houston, TX 77042",www.gentiva.com
903,"American Eagle Outfitters, Inc.",-,Jay L. Schottenstein,"1 E. Weaver St, Greenwich, CT 6831",www.ae.com
904,"OneAmerica Financial Partners, Inc.",-,Jerry D. Semier,"3350 Riverwood Pkwy, Atlanta, GA 30339",www.oneamerica.com
905,Nvidia Corporation,-,Jen-Hsun Huang,"3680 Victoria Street N., Shoreview, MN 55126-2966",www.nvidia.com
906,"Gemstar-TV Guide International, Inc.",-,Henry C. Yuen,"10100 Reisterstown Rd., Owings Mills, MD 21117",www.gemstartvguide.com
907,Acterna Corporation,-,Ned C. Lautenbach,"38 Corporate Circle, Albany, NY 12203",www.acterna.com
908,Abercrombie & Fitch Co.,978,Michael S. Jeffries,"1717 Deerfield Road, Deerfield, IL 60015",www.abercrombie.com
909,Belo Corp.,834,Robert W. Decherd,"23733 N. Scottsdale Rd., Scottsdale, AZ 85255",www.belo.com
910,MGIC Investment Corporation,-,Curt S. Culver,"800 Market St., St. Louis, MO 63101",www.mgic.com
911,The Toro Company,940,Kendrick B. Melrose,"7337 W. Washington St., Indianapolis, IN 46231",www.thetorocompany.com
912,Knights of Columbus,903,Carl A. Anderson,"4560 Horton St., Emeryville, CA 94608",www.kofc.org
913,"St. Jude Medical, Inc.",-,Terry L. Shepherd,"103 JFK Parkway, Short Hills, NJ 7078",www.sjm.com
914,"Novellus Systems, Inc.",-,Richard S. Hill,"30 Frank Lloyd Wright Dr., Ann Arbor, MI 48106",www.novellus.com
915,"Pro-Fac Cooperative, Inc.",969,Dennis M. Mullen,"440 9th Ave., New York, NY 10001",www.profaccoop.com
916,"Provident Financial Group, Inc.",990,Robert L. Hoverson,"500 W. Monroe St., Chicago, IL 60661",www.providentbank.com
917,IMS Health Inc.,908,David M. Thomas,"730 Central Ave., Murray Hill, NJ 7974",www.imshealth.com
918,"GenTek, Inc.",915,Richard R. Russell,"5847 San Felipe, Houston, TX 77057",www.gentek-global.com
919,"The IT Group, Inc.",898,Francis J. Harvey,"333 Butternut Dr., DeWitt, NY 13214",www.theitgroup.com
920,Carpenter Technology Corporation,-,Dennis M. Draeger,"11111 Sunset Hills Rd., Reston, VA 20190",www.cartech.com
921,"Electronic Arts, Inc.",910,Lawrence F. Probst III,"512 Bridge St., Danville, VA 24541",www.ea.com
922,"Revlon, Inc.",871,Jack Stahl,"211 Main St., Webster, MA 1570",www.revloninc.com
923,"Stein Mart, Inc.",-,John H. Williams Jr.,"1200 Willow Lake Blvd., St. Paul, MN 55110",www.steinmart.com
924,Hub Group Inc.,923,David P. Yeager,"355 Maple Ave., Harleysville, PA 19438",www.hubgroup.com
925,United Defense Industries,-,Thomas W. Rabaut,"26220 Enterprise Court, Lake Forest, CA 92630",www.uniteddefense.com
927,Hubbell Incorporated,909,Timothy H. Powers,"3050 Spruce St., St. Louis, MO 63103",www.hubbell.com
928,Regis Corporation,-,Paul D. Finkelstein,"4100 Coca-Cola Plaza, Charlotte, NC 28211",www.regiscorp.com
929,The Dun & Bradstreet Corporation,912,Allan Z. Loren,"419 W. Pike St., Jackson Center, OH 45334",www.dnb.com
931,Federated Mutual Insurance Company,-,Albert T. Annexstad,"111 Huntington Avenue, Boston, MA 2199",www.federatedinsurance.com
932,AnnTaylor Stores Corporation,984,J. Patrick Spainhour,"23 Pasteur, Irvine, CA 92718",www.anninc.com
933,First National of Nebraska Inc.,968,Bruce R. Lauritzen,"113 King St., Armonk, NY 10504",www.fnni.com
934,"DQE, Inc.",951,-,"180 E. Broad St., Columbus, OH 43215",www.duquesnelight.com
935,Pacific Century Financial Corporation,950,-,"400 Perimeter Center Terrace, Atlanta, GA 30346",www.boh.com
936,Deluxe Corporation,825,Lawrence J. Mosner,"725 Fifth Ave., New York, NY 10022",www.deluxe.com
937,Benchmark Electronics Inc,799,Donald E. Nigbor,"2950 Industrial Rd., Las Vegas, NV 89109",www.bench.com
938,"Amtran, Inc.",961,John P. Tague,"1 Technology Center, Tulsa, OK 74103",www.ata.com
939,H.B. Fuller Company,935,Albert P.L. Strouken,"311 Bonnie Circle, Corona, CA 92880",www.hbfuller.com
940,"The Men’s Wearhouse, Inc.",941,George Zimmer,"91320 Industrial Way, Coburg, OR 97408",www.menswearhouse.com
941,Stewart Information Services Corporation,-,Malcolm S. Morris,"321 Harrison Ave., Boston, MA 2118",www.stewart.com
942,Olin Corporation,853,Joseph D. Rupp,"1876 Waycross Rd., Cincinnati, OH 45240",www.olin.com
943,"Werner Enterprises, Inc.",997,Clarence L. Werner,"10275 Little Patuxent Pkwy., Columbia, MD 21044",www.werner.com
944,"Comverse Technology, Inc.",991,Kobi Alexander,"487 E. Middlefield Rd., Mountain View, CA 94043",www.cmvt.com
945,"Varco International, Inc.",-,George I. Boyadjieff,"24301 Walden Center Dr., Bonita Springs, FL 34134",www.varco.com
946,Audiovox Corporation,800,John J. Shalam,"2145 Hamilton Ave., San Jose, CA 95125",www.audiovox.com
948,"Milacron, Inc.",837,Ronald D. Brown,"1 East 4th St., Cincinnati, OH 45202",www.milacron.com
949,"Intuit, Inc.",-,Stephen M. Bennett,"320 Plus Park Blvd., Nashville, TN 37217",www.intuit.com
950,"Kimball International, Inc.",-,Douglas A. Habig,"1717 Arch St., Philadelphia, PA 19103",www.kimball.com
951,"XO Communications, Inc.",-,Daniel F. Akerson,"180 E. 100 S., Salt Lake City, UT 84145",www.xo.com
953,"Ocean Energy, Inc.",-,James T. Hackett,"777 Third Avenue, New York, NY 10017",www.oceanenergy.com
954,Massey Energy Company,175,Don L. Blankenship,"5000 Clayton Road, Maryville, TN 37804",www.masseyenergyco.com
955,"Texas Industries, Inc.",954,Robert D. Rogers,"4400 Biscayne Blvd, Miami, FL 33137",www.txi.com
956,"Riverwood Holding, Inc.",-,Stephen M. Humphrey,"2325 Orchard Pkwy., San Jose, CA 95131",www.graphicpkg.com
957,"EarthLink, Inc.",-,Charles G. Betty,"400 Goody's Lane, Knoxville, TN 37922",www.earthlink.net
958,Ceridian Corporation,-,Ronald L. Turner,"3311 E. Old Shakopee Rd., Minneapolis, MN 55425",www.ceridian.com
