Rank,Title,Previous Rank,CEO,Address,Website
706,Arthur J. Gallagher & Co.,806,J. Patrick Gallagher Jr.,"2 Pierce Place, Itasca, IL 60143",www.ajg.com
707,"Nu Skin Enterprises, Inc.",891,M. Truman Hunt,"75 W. Center St., Provo, UT 84601",www.nuskinenterprises.com
708,"NBTY, Inc.",701,Jeffrey A. Nagel,"2100 Smithtown Ave., Ronkonkoma, NY 11779",www.nbty.com
709,"Forest Laboratories, Inc.",523,Brenton L. Saunders,"909 Third Ave., New York, NY 10022",www.frx.com
710,American National Insurance Company,717,Robert L. Moody,"1 Moody Plaza, Galveston, TX 77550",www.anico.com
711,"Rent-A-Center, Inc.",699,Robert D. Davis,"5501 Headquarters Dr., Plano, TX 75024",www.rentacenter.com
712,Sabre Corporation,-,Thomas Klein,"3150 Sabre Dr., Southlake, TX 76092",www.sabre.com
713,Regal Beloit Corporation,682,Mark J. Gliebe,"200 State St., Beloit, WI 53511",www.regalbeloit.com
714,Cooper-Standard Holdings Inc.,733,Jeffrey S. Edwards,"39550 Orchard Hill Place Dr., Novi, MI 48375",www.cooperstandard.com
715,"Urban Outfitters, Inc.",749,Richard A. Hayne,"5000 S. Broad St., Philadelphia, PA 19112",www.urbanoutfittersinc.com
716,W.R. Grace & Co.,683,Alfred E. Festa,"7500 Grace Dr., Columbia, MD 21044",www.grace.com
717,"Chiquita Brands International, Inc.",700,Edward F. Lonergan,"550 S. Caldwell St., Charlotte, NC 28202",www.chiquita.com
718,NewPage Holdings Inc.,-,George F. Martin,"8540 Gander Creek Dr., Miamisburg, OH 45342",www.newpagecorp.com
719,"LVB Acquisition, Inc.",741,Jeffrey R. Binder,"56 E. Bell Dr., Warsaw, IN 46582",www.biomet.com
720,"C.R. Bard, Inc.",721,Timothy M. Ring,"730 Central Ave., Murray Hill, NJ 07974",www.crbard.com
721,"Green Plains Renewable Energy, Inc.",645,Todd A. Becker,"450 Regency Pkwy., Omaha, NE 68114",www.gpreinc.com
722,Regal Entertainment Group,742,Amy E. Miles,"7132 Regal Lane, Knoxville, TN 37918",www.regmovies.com
723,PHH Corporation,646,Glen A. Messina,"3000 Leadenhall Rd., Mount Laurel, NJ 08054",www.phh.com
724,Dresser-Rand Group Inc.,760,Vincent R. Volpe Jr.,"10205 Westheimer Rd., Houston, TX 77042",www.dresser-rand.com
725,Alere Inc.,745,Ron Zwanziger,"51 Sawyer Rd., Waltham, MA 02453",www.alere.com
726,Iron Mountain Incorporated,712,William L. Meaney,"1 Federal St., Boston, MA 02110",www.ironmountain.com
727,IAC/InterActiveCorp,748,Barry Diller,"555 W. 18th St., New York, NY 10011",www.iac.com
728,Crown Castle International Corp.,829,W. Benjamin Moreland,"1220 Augusta Dr., Houston, TX 77057",www.crowncastle.com
729,"DCP Midstream Partners, LP",-,Wouter T. van Kempen,"370 17th St., Denver, CO 80202",www.dcppartners.com
730,Select Medical Holdings Corporation,722,David S. Chernow,"4714 Gettysburg Rd., Mechanicsburg, PA 17055",www.selectmedicalholdings.com
731,Moody’s Corporation,765,Raymond W. McDaniel Jr.,"250 Greenwich St., New York, NY 10007",www.moodys.com
732,Exide Technologies,698,Robert M. Caruso,"13000 Deerfield Pkwy., Milton, GA 30004",www.exide.com
733,"Amkor Technology, Inc.",757,Stephen D. Kelley,"1900 S. Price Rd., Chandler, AZ 85286",www.amkor.com
734,International Flavors & Fragrances Inc.,743,Douglas D. Tough,"521 W. 57th St., New York, NY 10019",www.iff.com
735,DENTSPLY International Inc.,724,Bret W. Wise,"221 W. Philadelphia St., York, PA 17401",www.dentsply.com
736,Iasis Healthcare LLC,738,W. Carl Whitmer,"117 Seaboard Lane, Franklin, TN 37067",www.iasishealthcare.com
737,"Varian Medical Systems, Inc.",747,Dow R. Wilson,"3100 Hansen Way, Palo Alto, CA 94304",www.varian.com
738,CME Group Inc.,726,Phupinder S. Gill,"20 S. Wacker Dr., Chicago, IL 60606",www.cmegroup.com
739,"QEP Resources, Inc.",848,Charles B. Stanley,"1050 17th St., Denver, CO 80265",www.qepres.com
740,"Penn National Gaming, Inc.",729,Timothy J. Wilmott,"825 Berkshire Blvd., Wyomissing, PA 19610",www.pngaming.com
741,"Citrix Systems, Inc.",789,Mark B. Templeton,"851 W. Cypress Creek Rd., Fort Lauderdale, FL 33309",www.citrix.com
742,Cerner Corporation,774,Neal L. Patterson,"2800 Rockcreek Pkwy., North Kansas City, MO 64117",www.cerner.com
743,"H&R Block, Inc.",665,William C. Cobb,"1 H&R Block Way, Kansas City, MO 64105",www.hrblock.com
744,Tribune Company,-,Peter Liguori,"435 N. Michigan Ave., Chicago, IL 60611",www.tribune.com
745,"American Water Works Company, Inc.",731,Susan N. Story,"1025 Laurel Oak Rd., Voorhees, NJ 08043",www.amwater.com
746,Health Care REIT,975,Thomas J. DeRosa,"4500 Dorr St., Toledo, OH 43615",www.hcreit.com
747,"Leap Wireless International, Inc.",686,Randall L. Stephenson,"5887 Copley Dr., San Diego, CA 92111",www.att.com
748,Harsco Corporation,704,David C. Everitt,"350 Poplar Church Rd., Camp Hill, PA 17011",www.harsco.com
749,Boyd Gaming Corporation,814,Keith E. Smith,"3883 Howard Hughes Pkwy., Las Vegas, NV 89169",www.boydgaming.com
750,Brookdale Senior Living Inc.,755,T. Andrew Smith,"111 Westwood Place, Brentwood, TN 37027",www.brookdale.com
751,"ScanSource, Inc.",711,Michael L. Baur,"6 Logue Court, Greenville, SC 29615",www.scansourceinc.com
752,Warner Music Group Corp.,753,Stephen F. Cooper,"75 Rockefeller Plaza, New York, NY 10019",www.wmg.com
753,Steelcase Inc.,758,James P. Keane,"901 44th St. S.E., Grand Rapids, MI 49508",www.steelcase.com
754,OGE Energy Corp.,624,Peter B. Delaney,"321 N. Harvey Ave., Oklahoma City, OK 73102",www.oge.com
755,"StanCorp Financial Group, Inc.",730,J. Gregory Ness,"1100 S.W. Sixth Ave., Portland, OR 97204",www.stancorpfinancial.com
756,Huntington Bancshares Incorporated,707,Stephen D. Steinour,"41 S. High St., Columbus, OH 43287",www.huntington.com
757,"Diebold, Incorporated",716,Andreas W. Mattes,"5995 Mayfair Rd., North Canton, OH 44720",www.diebold.com
758,"Lincoln Electric Holdings, Inc.",737,Christopher L. Mapes,"22801 St. Clair Ave., Cleveland, OH 44117",www.lincolnelectric.com
759,"TECO Energy, Inc.",692,John B. Ramil,"702 N. Franklin St., Tampa, FL 33602",www.tecoenergy.com
760,Brown-Forman Corporation,767,Paul C. Varga,"850 Dixie Hwy., Louisville, KY 40210",www.brown-forman.com
761,"Brinker International, Inc.",744,Wyman T. Roberts,"6820 L.B.J. Freeway, Dallas, TX 75240",www.brinker.com
762,KLA-Tencor Corporation,681,Richard P. Wallace,"1 Technology Dr., Milpitas, CA 95035",www.kla-tencor.com
763,"The Bon-Ton Stores, Inc.",719,Brendan L. Hoffman,"2801 E. Market St., York, PA 17402",www.bonton.com
764,Whiting Petroleum Corporation,889,James J. Volker,"1700 Broadway, Denver, CO 80290",www.whiting.com
765,"Ventas, Inc.",807,Debra A. Cafaro,"353 N. Clark St., Chicago, IL 60654",www.ventasreit.com
766,Endo International plc,708,Rajiv De Silva,"1400 Atwater Dr., Malvern, PA 19355",www.endo.com
767,Mercury General Corporation,751,Gabriel Tirador,"4484 Wilshire Blvd., Los Angeles, CA 90010",www.mercuryinsurance.com
768,The Scotts Miracle-Gro Company,739,James Hagedorn,"14111 Scottslawn Rd., Marysville, OH 43041",www.scotts.com
769,Vornado Realty Trust,727,Steven Roth,"888 Seventh Ave., New York, NY 10019",www.vno.com
770,"Constellation Brands, Inc.",779,Robert S. Sands,"207 High Point Dr., Victor, NY 14564",www.cbrands.com
771,ON Semiconductor Corporation,732,Keith D. Jackson,"5005 E. McDowell Rd., Phoenix, AZ 85008",www.onsemi.com
772,TD Ameritrade Holding Corporation,780,Fredric J. Tomczyk,"200 S. 108th Ave., Omaha, NE 68154",www.amtd.com
773,Vulcan Materials Company,797,Donald M. James,"1200 Urban Center Dr., Birmingham, AL 35242",www.vulcanmaterials.com
774,"AmTrust Financial Services, Inc.",986,Barry D. Zyskind,"59 Maiden Lane, New York, NY 10038",www.amtrustgroup.com
775,Chemtura Corporation,710,Craig A. Rogerson,"1818 Market St., Philadelphia, PA 19103",www.chemtura.com
776,"WPX Energy, Inc.",672,Richard E. Muncrief,"1 Williams Center, Tulsa, OK 74172",www.wpxenergy.com
777,Sentry Insurance Group,802,Peter G. McPartland,"1800 N. Point Dr., Stevens Point, WI 54481",www.sentry.com
778,WABCO Holdings Inc.,816,Jacques Esculier,"1 Centennial Ave., Piscataway, NJ 08854",www.wabco-auto.com
779,"Armstrong World Industries, Inc.",762,Matthew J. Espe,"2500 Columbia Ave., Lancaster, PA 17603",www.armstrong.com
780,"Patterson-UTI Energy, Inc.",766,William A. Hendricks Jr.,"450 Gears Rd., Houston, TX 77067",www.patenergy.com
781,Sigma-Aldrich Corporation,784,Rakesh Sachdev,"3050 Spruce St., St. Louis, MO 63103",www.sigma-aldrich.com
782,"Weis Markets, Inc.",770,Jonathan H. Weis,"1000 S. Second St., Sunbury, PA 17801",www.weismarkets.com
783,Teradata Corporation,776,Michael F. Koehler,"10000 Innovation Dr., Dayton, OH 45342",www.teradata.com
784,Medical Mutual of Ohio,782,Richard A. Chiricosta,"2060 E. Ninth St., Cleveland, OH 44115",www.medmutual.com
785,"Wolverine World Wide, Inc.",-,Blake W. Krueger,"9341 Cortland Dr. N.E., Rockford, MI 49351",www.wolverineworldwide.com
786,"Landstar System, Inc.",750,Henry H. Gerkens,"13410 Sutton Park Dr. S., Jacksonville, FL 32224",www.landstar.com
787,West Corporation,781,Thomas B. Barker,"11808 Miracle Hills Dr., Omaha, NE 68154",www.west.com
788,"Sanderson Farms, Inc.",840,Joe F. Sanderson Jr.,"127 Flynt Rd., Laurel, MS 39443",www.sandersonfarms.com
789,"Cinemark Holdings, Inc.",818,Timothy Warner,"3900 Dallas Pkwy., Plano, TX 75093",www.cinemark.com
790,Newfield Exploration Company,798,Lee K. Boothby,"4 Waterway Square Place, The Woodlands, TX 77380",www.newfield.com
791,"Toll Brothers, Inc.",979,Douglas C. Yearley Jr.,"250 Gibraltar Rd., Horsham, PA 19044",www.tollbrothers.com
792,Tupperware Brands Corporation,790,E. V. Goings,"14901 S. Orange Blossom Trail, Orlando, FL 32837",www.tupperwarebrands.com
793,"Ulta Salon, Cosmetics & Fragrance, Inc.",873,Mary N. Dillon,"1000 Remington Blvd., Bolingbrook, IL 60440",www.ulta.com
794,"Hyster-Yale Materials Handling, Inc.",820,Alfred M. Rankin Jr.,"5875 Landerbrook Dr., Cleveland, OH 44124",www.hyster-yale.com
795,"DST Systems, Inc.",795,Stephen C. Hooley,"333 W. 11th St., Kansas City, MO 64105",www.dstsystems.com
796,Pall Corporation,728,Lawrence D. Kingsley,"25 Harbor Park Dr., Port Washington, NY 11050",www.pall.com
797,"Cracker Barrel Old Country Store, Inc.",793,Sandra B. Cochran,"305 Hartmann Dr., Lebanon, TN 37087",www.crackerbarrel.com
798,"Carter’s, Inc.",841,Michael D. Casey,"3438 Peachtree Rd. N.E., Atlanta, GA 30326",www.carters.com
799,"Analog Devices, Inc.",771,Vincent T. Roche,"1 Technology Way, Norwood, MA 02062",www.analog.com
800,"GNC Holdings, Inc.",830,Joseph M. Fortunato,"300 Sixth Ave., Pittsburgh, PA 15222",www.gnc.com
801,Univision Communications Inc.,826,Randel A. Falco,"605 Third Ave., New York, NY 10158",www.univision.net
802,Genesco Inc.,785,Robert J. Dennis,"1415 Murfreesboro Rd., Nashville, TN 37217",www.genesco.com
803,"Schnitzer Steel Industries, Inc.",661,Tamara L. Lundgren,"299 S.W. Clay St.., Portland, OR 97201",www.schnitzersteel.com
804,Albemarle Corporation,759,Luther C. Kissam IV,"451 Florida St., Baton Rouge, LA 70801",www.albemarle.com
805,"Tetra Tech, Inc.",769,Dan L. Batrack,"3475 E. Foothill Blvd., Pasadena, CA 91107",www.tetratech.com
806,"Legg Mason, Inc.",777,Joseph A. Sullivan,"100 International Dr., Baltimore, MD 21202",www.leggmason.com
807,"Worthington Industries, Inc.",801,John P. McConnell,"200 Old Wilson Bridge Rd., Columbus, OH 43085",www.worthingtonindustries.com
808,American Equity Investment Life Holding Company,-,John M. Matovina,"6000 Westown Pkwy., West Des Moines, IA 50266",www.american-equity.com
809,Moog Inc.,819,John R. Scannell,"Jamison Rd., East Aurora, NY 14052",www.moog.com
810,Comerica Incorporated,772,Ralph W. Babb Jr.,"1717 Main St., Dallas, TX 75201",www.comerica.com
811,SpartanNash,783,Dennis Eidson,"850 76th St. S.W., Grand Rapids, MI 49518",www.spartanstores.com
812,Crane Co.,786,Max H. Mitchell,"100 First Stamford Place, Stamford, CT 06902",www.craneco.com
813,Covance Inc.,844,Joseph L. Herring,"210 Carnegie Center, Princeton, NJ 08540",www.covance.com
814,Kennametal Inc.,761,Carlos M. Cardoso,"1600 Technology Way, Latrobe, PA 15650",www.kennametal.com
815,"Chico’s FAS, Inc.",792,David F. Dyer,"11215 Metro Pkwy., Fort Myers, FL 33966",www.chicosfas.com
816,"Groupon, Inc.",851,Eric P. Lefkofsky,"600 W. Chicago Ave., Chicago, IL 60654",www.groupon.com
817,"Guess?, Inc.",778,Paul Marciano,"1444 S. Alameda St., Los Angeles, CA 90021",www.guess.com
818,Westinghouse Air Brake Technologies Corporation,838,Albert J. Neupaver,"1001 Air Brake Ave., Wilmerding, PA 15148",www.wabtec.com
819,Republic Airways Holdings Inc.,746,Bryan K. Bedford,"8909 Purdue Rd., Indianapolis, IN 46268",www.rjet.com
820,"Popular, Inc.",875,Richard Carrion,"209 Muñoz Rivera Ave., Hato Rey, PR 00918",www.popular.com
821,"General Growth Properties, Inc.",794,Sandeep Mathrani,"110 N. Wacker Dr., Chicago, IL 60606",www.ggp.com
822,Amerco,810,Edward J. Shoen,"1325 Airmotive Way, Reno, NV 89502",www.amerco.com
823,Service Corporation International,834,Thomas L. Ryan,"1929 Allen Pkwy., Houston, TX 77019",www.sci-corp.com
824,Beam Suntory Inc.,822,Matthew J. Shattock,"510 Lake Cook Rd., Deerfield, IL 60015",www.beamglobal.com
825,"IMS Health Holdings, Inc.",-,Ari Bousbib,"83 Wooster Heights Rd., Danbury, CT 06810",www.imshealth.com
826,"Brown Shoe Company, Inc.",788,Diane M. Sullivan,"8300 Maryland Ave., St. Louis, MO 63105",www.brownshoe.com
827,"HCC Insurance Holdings, Inc.",805,Christopher J.B. Williams,"13403 Northwest Freeway, Houston, TX 77040",www.hcc.com
828,"Scripps Networks Interactive, Inc.",855,Kenneth W. Lowe,"9721 Sherrill Blvd., Knoxville, TN 37932",www.scrippsnetworksinteractive.com
829,Regency Energy Partners LP,-,Michael J. Bradley,"2001 Bryan St., Dallas, TX 75201",www.regencygasservices.com
830,"AptarGroup, Inc.",852,Stephen J. Hagge,"475 W. Terra Cotta Ave., Crystal Lake, IL 60014",www.aptar.com
831,Denbury Resources Inc.,824,Phil Rykhoek,"5320 Legacy Dr., Plano, TX 75024",www.denbury.com
832,Olin Corporation,884,Joseph D. Rupp,"190 Carondelet Plaza, Clayton, MO 63105",www.olin.com
833,Curtiss-Wright Corporation,914,David C. Adams,"13925 Ballantyne Corporate Place, Charlotte, NC 28277",www.curtisswright.com
834,Equity Residential,879,David J. Neithercut,"2 N. Riverside Plaza, Chicago, IL 60606",www.equityresidential.com
835,SunPower Corporation,833,Thomas H. Werner,"77 Rio Robles, San Jose, CA 95134",www.sunpower.com
836,"Benchmark Electronics, Inc.",821,Gayla J. Delly,"3000 Technology Dr., Angleton, TX 77515",www.bench.com
837,Education Management Corporation,756,Edward H. West,"210 Sixth Ave., Pittsburgh, PA 15222",www.edmc.com
838,"BGC Partners, Inc.",-,Howard W. Lutnick,"499 Park Ave., New York, NY 10022","www.bgcpartners,com"
839,ITT Corporation,861,Denise L. Ramos,"1133 Westchester Ave., White Plains, NY 10604",www.itt.com
840,ANN INC.,842,Katherine L. Krill,"7 Times Sq., New York, NY 10036",www.anninc.com
841,"Hologic, Inc.",947,Stephen P. MacMillan,"35 Crosby Dr., Bedford, MA 01730",www.hologic.com
842,Vectren Corporation,867,Carl L. Chapman,"1 Vectren Sq., Evansville, IN 47708",www.vectren.com
843,The Wendy’s Company,809,Emil J. Brolick,"1 Dave Thomas Blvd., Dublin, OH 43017",www.aboutwendys.com
844,Tops Holding II Corporation,-,Frank Curci,"6363 Main St., Williamsville, NY 14221",www.topsmarkets.com
845,"hhgregg, Inc.",811,Dennis L. May,"4151 E. 96th St., Indianapolis, IN 46240",www.hhgregg.com
846,"The Men’s Wearhouse, Inc.",813,Douglas S. Ewert,"6380 Rogerdale Rd., Houston, TX 77072",www.menswearhouse.com
847,"Universal Forest Products, Inc.",932,Matthew J. Missad,"2801 E. Beltline N.E., Grand Rapids, MI 49525",www.ufpi.com
848,Apria Healthcare Group Inc.,827,Daniel J. Starck,"26220 Enterprise Court, Lake Forest, CA 92630",www.apria.com
849,"WGL Holdings, Inc.",831,Terry D. McCallister,"101 Constitution Ave. N.W., Washington, DC 20080",www.wglholdings.com
850,"Tempur Sealy International, Inc.",-,Mark A. Sarvary,"1000 Tempur Way, Lexington, KY 40511",www.tempursealy.com
851,Pinnacle Foods Inc.,815,Robert J. Gamgort,"399 Jefferson Rd., Parsippany, NJ 07054",www.pinnaclefoods.com
852,"Applied Industrial Technologies, Inc.",843,Neil A. Schrimsher,"1 Applied Plaza, Cleveland, OH 44115",www.applied.com
853,Universal Corporation,825,George C. Freeman III,"9201 Forest Hill Ave., Richmond, VA 23235",www.universalcorp.com
854,"MSC Industrial Direct Co., Inc.",846,Erik Gershwind,"75 Maxess Rd., Melville, NY 11747",www.mscdirect.com
855,Great Plains Energy Incorporated,854,Terry D. Bassham,"1200 Main St., Kansas City, MO 64105",www.greatplainsenergy.com
856,"Maxim Integrated Products, Inc.",835,-,"160 Rio Robles, San Jose, CA 95134",www.maximintegrated.com
857,"Sprouts Farmers Market, Inc.",-,J. Douglas Sanders,"11811 N. Tatum Blvd., Phoenix, AZ 85028",www.sprouts.com
858,"Donaldson Company, Inc.",812,William M. Cook,"1400 W. 94th St., Minneapolis, MN 55431",www.donaldson.com
859,"Broadridge Financial Solutions, Inc.",857,Richard J. Daly,"1981 Marcus Ave., Lake Success, NY 11042",www.broadridge.com
860,"J. Crew Group, Inc.",870,Millard Drexler,"770 Broadway, New York, NY 10003",www.jcrew.com
861,Kemper Corporation,817,Donald G. Southwell,"1 E. Wacker Dr., Chicago, IL 60601",www.kemper.com
862,"Sears Hometown and Outlet Stores, Inc.",-,W. Bruce Johnson,"5500 Trillium Blvd., Hoffman Estates, IL 60192",www.shos.com
863,Momentive Performance Materials Inc.,845,Craig O. Morrison,"260 Hudson River Rd., Waterford, NY 12188",www.momentive.com
864,Panera Bread Company,907,Ronald M. Shaich,"3630 S. Geyer Rd., St. Louis, MO 63127",www.panerabread.com
865,Triple-S Management Corporation,832,-,"1441 F.D. Roosevelt Ave., San Juan, PR 00920",www.triplesmanagement.com
866,Mettler-Toledo International Inc.,849,Olivier A. Filliol,"1900 Polaris Pkwy., Columbus, OH 43240",www.mt.com
867,Global Payments Inc.,876,Jeffrey S. Sloan,"10 Glenlake Pkwy. , Atlanta, GA 30328",www.globalpaymentsinc.com
868,"Vishay Intertechnology, Inc.",868,Gerald Paul,"63 Lancaster Ave., Malvern, PA 19355",www.vishay.com
869,"Westar Energy, Inc.",860,Mark A. Ruelle,"818 S. Kansas Ave., Topeka, KS 66612",www.westarenergy.com
870,LSI Corporation,808,Abhijit Y. Talwalkar,"1320 Ridder Park Dr., San Jose, CA 95131",www.lsi.com
871,Kansas City Southern,865,David L. Starling,"427 W. 12th St., Kansas City, MO 64105",www.kcsouthern.com
872,DSW Inc.,862,Michael R. MacDonald,"810 DSW Dr., Columbus, OH 43219",www.dswinc.com
873,"MWI Veterinary Supply, Inc.",922,James F. Cleary Jr.,"3041 W. Pasadena Dr., Boise, ID 83705",www.mwivet.com
874,International Game Technology,899,Patti S. Hart,"6355 S. Buffalo Dr., Las Vegas, NV 89113",www.igt.com
875,Teledyne Technologies Incorporated,908,Robert Mehrabian,"1049 Camino Dos Rios, Thousand Oaks, CA 91360",www.teledyne.com
876,"Old Dominion Freight Line, Inc.",913,David S. Congdon,"500 Old Dominion Way, Thomasville, NC 27360",www.odfl.com
877,"Under Armour, Inc.",992,Kevin A. Plank,"1020 Hull St., Baltimore, MD 21230",www.underarmour.com
878,"Linn Energy, LLC",-,Mark E. Ellis,"600 Travis St., Houston, TX 77002",www.linnenergy.com
879,"Paychex, Inc.",869,Martin Mucci,"911 Panorama Trail S., Rochester, NY 14625",www.paychex.com
880,Taylor Morrison Home Corporation,-,Sheryl D. Palmer,"4900 N. Scottsdale Rd., Scottsdale, AZ 85251",www.taylormorrison.com
881,Concho Resources Inc.,961,Timothy A. Leach,"600 W. Illinois Ave., Midland, TX 79701",www.concho.com
882,AOL Inc.,880,Timothy M. Armstrong,"770 Broadway, New York, NY 10003",www.corp.aol.com
883,Equifax Inc.,895,Richard F. Smith,"1550 Peachtree St. N.W., Atlanta, GA 30309",www.equifax.com
884,Outerwall Inc.,877,J. Scott DiValerio,"1800 114th Ave. S.E., Bellevue, WA 98004",www.outerwall.com
885,ManTech International Corporation,791,George J. Pedersen,"12015 Lee Jackson Hwy., Fairfax, VA 22033",www.mantech.com
886,"Springleaf Holdings, Inc.",-,Jay N. Levine,"601 N.W. Second St., Evansville, IN 47708",www.springleaf.com
887,Cytec Industries Inc.,677,Shane D. Fleming,"5 Garret Mountain Plaza, Woodland Park, NJ 07424",www.cytec.com
888,"PriceSmart, Inc.",933,Jose Luis Laparte,"9740 Scranton Rd., San Diego, CA 92121",www.pricesmart.com
889,ArcBest Corporation,927,Judy R. McReynolds,"3801 Old Greenwood Rd., Fort Smith, AR 72903",www.arkbest.com
890,"TreeHouse Foods, Inc.",885,Sam K. Reed,"2021 Spring Rd., Oak Brook, IL 60523",www.treehousefoods.com
891,SM Energy Company,-,Anthony J. Best,"1775 Sherman St., Denver, CO 80203",www.sm-energy.com
892,Trimble Navigation Limited,935,Steven W. Berglund,"935 Stewart Dr., Sunnyvale, CA 94085",www.trimble.com
893,"Nortek, Inc.",878,Michael J. Clarke,"50 Kennedy Plaza, Providence, RI 02903",www.nortekinc.com
894,NewMarket Corporation,871,Thomas E. Gottwald,"330 S. Fourth St., Richmond, VA 23219",www.newmarket.com
895,Zions Bancorporation,823,Harris H. Simmons,"1 S. Main St., Salt Lake City, UT 84133",www.zionsbancorporation.com
896,EnerSys,858,John D. Craig,"2366 Bernville Rd., Reading, PA 19605",www.enersysinc.com
897,"Autodesk, Inc.",853,Carl Bass,"111 McInnis Pkwy., San Rafael, CA 94903",www.autodesk.com
898,HealthSouth Corporation,892,Jay Grinney,"3660 Grandview Pkwy., Birmingham, AL 35243",www.healthsouth.com
899,Carpenter Technology Corporation,941,William A. Wulfsohn,"2 Meridian Blvd., Wyomissing, PA 19610",www.cartech.com
900,Granite Construction Incorporated,921,James H. Roberts,"585 W. Beach St., Watsonville, CA 95076",www.graniteconstruction.com
901,"Intuitive Surgical, Inc",886,Gary S. Guthart,"1020 Kifer Rd., Sunnyvale, CA 94086",www.intuitivesurgical.com
902,"Insperity, Inc.",897,Paul J. Sarvadi,"19001 Crescent Springs Dr., Kingwood, TX 77339",www.insperity.com
903,Monster Beverage Corporation,930,Rodney C. Sacks,"1 Monster Way, Corona, CA 92879",www.monsterbevcorp.com
904,"Alliance One International, Inc.",898,J. Pieter Sikkel,"8001 Aerial Center Pkwy., Morrisville, NC 27560",www.aointl.com
905,Kirby Corporation,912,David Grzebinski,"55 Waugh Dr., Houston, TX 77007",www.kirbycorp.com
906,"Beacon Roofing Supply, Inc.",934,Paul M. Isabella,"505 Huntmar Park Dr., Herndon, VA 20170",www.beaconroofingsupply.com
907,"Aaron’s, Inc.",872,Ronald W. Allen,"309 E. Paces Ferry Rd. N.E., Atlanta, GA 30305",www.aarons.com
908,Plexus Corp.,856,Dean A. Foate,"1 Plexus Way, Neenah, WI 54956",www.plexus.com
909,Titan Machinery Inc.,943,David J. Meyer,"644 E. Beaton Dr., West Fargo, ND 58078",www.titanmachinery.com
910,Mutual of America Life Insurance Company,905,Thomas J. Moran,"320 Park Ave., New York, NY 10022",www.mutualofamerica.com
911,"Brocade Communications Systems, Inc.",866,Lloyd A. Carney,"130 Holger Way, San Jose, CA 95134",www.brocade.com
912,"PC Connection, Inc.",896,Timothy McGrath,"730 Milford Rd., Merrimack, NH 03054",www.pcconnection.com
913,"Express, Inc.",901,Michael A. Weiss,"1 Express Dr., Columbus, OH 43230",www.express.com
914,"Alliance Holdings GP, L.P.",940,Joseph W. Craft III,"1717 S. Boulder Ave., Tulsa, OK 74119",www.ahgp.com
915,"BMC Software, Inc.",890,Robert E. Beauchamp,"2101 CityWest Blvd., Houston, TX 77042",www.bmc.com
916,EQT Corporation,-,David L. Porges,"625 Liberty Ave., Pittsburgh, PA 15222",www.eqt.com
917,"Affiliated Managers Group, Inc.",-,Sean M. Healey,"600 Hale St., Prides Crossing, MA 01965",www.amg.com
918,"KAR Auction Services, Inc.",953,James P. Hallett,"13085 Hamilton Crossing Blvd., Carmel, IN 46032",www.karauctionservices.com
919,"Xilinx, Inc.",864,Moshe N. Gavrielov,"2100 Logic Dr., San Jose, CA 95124",www.xilinx.com
920,"PerkinElmer, Inc.",911,Robert F. Friel,"940 Winter St., Waltham, MA 02451",www.perkinelmer.com
921,"Titan International, Inc.",997,Maurice M. Taylor Jr.,"2701 Spruce St., Quincy, IL 62301",www.titan-intl.com
922,"A. Schulman, Inc.",915,Joseph M. Gingo,"3637 Ridgewood Rd., Fairlawn, OH 44333",www.aschulman.com
923,"Martin Marietta Materials, Inc.",936,C. Howard Nye,"2710 Wycliff Rd., Raleigh, NC 27607",www.martinmarietta.com
924,"Mueller Industries, Inc.",881,Gregory L. Christopher,"8285 Tournament Dr., Memphis, TN 38125",www.muellerindustries.com
925,Universal American Corp.,888,Richard A. Barasch,"44 S. Broadway, White Plains, NY 10601",www.universalamerican.com
926,"Hawaiian Holdings, Inc.",954,Mark B. Dunkerley,"3375 Koapaka St., Honolulu, HI 96819",www.hawaiianairlines.com
927,"Boston Properties, Inc.",980,Owen D. Thomas,"800 Boylston St., Boston, MA 02199",www.bostonproperties.com
928,"MEDNAX, Inc.",998,Roger J. Medel,"1301 Concord Terrace, Sunrise, FL 33323",www.mednax.com
929,A.O. Smith Corporation,962,Ajita G. Rajendra,"11270 W. Park Pl., Milwaukee, WI 53224",www.aosmith.com
930,"Equinix, Inc.",966,Stephen M. Smith,"1 Lagoon Dr., Redwood City, CA 94065",www.equinix.com
931,BlueLinx Holdings Inc.,974,Mitchell B. Lewis,"4300 Wildwood Pkwy., Atlanta, GA 30339",www.bluelinxco.com
932,"Stericycle, Inc.",972,Charles A. Alutto,"28161 N. Keith Dr., Lake Forest, IL 60045",www.stericycle.com
933,"The Ryland Group, Inc.",-,Larry T. Nicholson,"3011 Townsgate Rd., Westlake Village, CA 91361",www.ryland.com
934,Symetra Financial Corporation,917,Thomas M. Marra,"777 108th Ave. N.E., Bellevue, WA 98004",www.symetra.com
935,Knights of Columbus,909,Carl A. Anderson,"1 Columbus Plaza, New Haven, CT 06510",www.kofc.org
936,AAR Corp.,929,David P. Storch,"1100 N. Wood Dale Rd., Wood Dale, IL 60191",www.aarcorp.com
937,"Heartland Payment Systems, Inc.",942,Robert O. Carr,"90 Nassau St., Princeton, NJ 08542",www.heartlandpaymentsystems.com
938,Regis Corporation,859,Daniel J. Hanrahan,"7201 Metro Blvd., Edina, MN 55439",www.regiscorp.com
