Rank,Title,Previous Rank,CEO,Address,Website
707,"C.R. Bard, Inc.",704,Timothy M. Ring,"730 Central Ave., Murray Hill, NJ 7974",www.crbard.com
708,Education Management Corporation,746,Todd S. Nelson,"210 Sixth Ave., Pittsburgh, PA 15222",www.edmc.com
709,Exide Technologies,712,James R. Bolch,"13000 Deerfield Pkwy., Milton, GA 30004",www.exide.com
710,"Rent-A-Center, Inc.",702,Mark E. Speese,"5501 Headquarters Dr., Plano, TX 75024",www.rentacenter.com
711,"StanCorp Financial Group, Inc.",698,J. Gregory Ness,"1100 S.W. Sixth Ave., Portland, OR 97204",www.stancorpfinancial.com
712,Hubbell Incorporated,742,Timothy H. Powers,"40 Waterview Dr., Shelton, CT 6484",www.hubbell.com
713,ManTech International Corporation,730,George J. Pedersen,"12015 Lee Jackson Hwy., Fairfax, VA 22033",www.mantech.com
714,Albemarle Corporation,784,Luther C. Kissam IV,"451 Florida St., Baton Rouge, LA 70801",www.albemarle.com
715,Warner Music Group Corp.,672,Stephen F. Cooper,"75 Rockefeller Plaza, New York, NY 10019",www.wmg.com
716,Republic Airways Holdings Inc.,719,Bryan K. Bedford,"8909 Purdue Rd., Indianapolis, IN 46268",www.rjet.com
717,PolyOne Corporation,726,Stephen D. Newlin,"33587 Walker Rd., Avon Lake, OH 44012",www.polyone.com
718,"Armstrong World Industries, Inc.",696,Matthew J. Espe,"2500 Columbia Ave., Lancaster, PA 17603",www.armstrong.com
719,Cooper-Standard Holdings Inc.,766,James S. McElya,"39550 Orchard Hill Place Dr., Novi, MI 48375",www.cooperstandard.com
720,"American Water Works Company, Inc.",705,Jeffry Sterba,"1025 Laurel Oak Rd., Voorhees, NJ 8043",www.amwater.com
721,"Diebold, Incorporated",686,Thomas W. Swidarski,"5995 Mayfair Rd., North Canton, OH 44720",www.diebold.com
722,Cabela’s Incorporated,718,Thomas L. Millner,"1 Cabela Dr., Sidney, NE 69160",www.cabelas.com
723,"General Growth Properties, Inc.",649,Sandeep Mathrani,"110 N. Wacker Dr., Chicago, IL 60606",www.ggp.com
724,Regal Beloit Corporation,815,Mark J. Gliebe,"200 State St., Beloit, WI 53511",www.regalbeloit.com
725,Select Medical Holdings Corporation,775,Robert A. Ortenzio,"4714 Gettysburg Rd., Mechanicsburg, PA 17055",www.selectmedicalholdings.com
726,"Magellan Health Services, Inc.",674,-,"55 Nod Rd., Avon, CT 6001",www.magellanhealth.com
727,"Roper Industries, Inc.",778,Brian D. Jellison,"6901 Professional Pkwy. E., Sarasota, FL 34240",www.roperind.com
728,WABCO Holdings Inc.,828,Jacques Esculier,"1 Centennial Ave., Piscataway, NJ 8854",www.wabco-auto.com
729,International Flavors & Fragrances Inc.,725,Douglas D. Tough,"521 W. 57th St., New York, NY 10019",www.iff.com
730,Iasis Healthcare LLC,743,W. Carl Whitmer,"117 Seaboard Lane, Franklin, TN 37067",www.iasishealthcare.com
731,"Legg Mason, Inc.",724,Mark R. Fetting,"100 International Dr., Baltimore, MD 21202",www.leggmason.com
732,Mercury General Corporation,695,Gabriel Tirador,"4484 Wilshire Blvd., Los Angeles, CA 90010",www.mercuryinsurance.com
733,"Amkor Technology, Inc.",677,Kenneth T. Joyce,"1900 S. Price Rd., Chandler, AZ 85286",www.amkor.com
734,"Flowers Foods, Inc.",735,George E. Deese,"1919 Flowers Circle, Thomasville, GA 31757",www.flowersfoods.com
735,Perrigo Company,788,Joseph C. Papa,"515 Eastern Ave., Allegan, MI 49010",www.perrigo.com
736,TD Ameritrade Holding Corporation,738,Fredric J. Tomczyk,"4211 S. 102nd St., Omaha, NE 68127",www.amtd.com
737,Fastenal Company,808,Willard D. Oberton,"2001 Theurer Blvd., Winona, MN 55987",www.fastenal.com
738,"First Solar, Inc.",739,Michael J. Ahearn,"350 W. Washington St., Tempe, AZ 85281",www.firstsolar.com
739,"Lithia Motors, Inc.",834,Bryan B. DeBoer,"360 E. Jackson St., Medford, OR 97501",www.lithia.com
740,EchoStar Corporation,787,Michael T. Dugan,"100 Inverness Terrace E., Englewood, CO 80112",www.echostar.com
741,"Brinker International, Inc.",631,Douglas H. Brooks,"6820 L.B.J. Freeway, Dallas, TX 75240",www.brinker.com
742,TPC Group Inc.,977,Michael T. McDonnell,"5151 San Felipe St., Houston, TX 77056",www.tpcgrp.com
743,"Thor Industries, Inc.",804,Peter B. Orthwein,"419 W. Pike St., Jackson Center, OH 45334",www.thorindustries.com
744,"Weis Markets, Inc.",727,David J. Hepfinger,"1000 S. Second St., Sunbury, PA 17801",www.weismarkets.com
745,"Hub Group, Inc.",929,David P. Yeager,"3050 Highland Pkwy., Downers Grove, IL 60515",www.hubgroup.com
746,"WGL Holdings, Inc.",707,Terry D. McCallister,"101 Constitution Ave. N.W., Washington, DC 20080",www.wglholdings.com
747,"Church & Dwight Co., Inc.",732,James R. Craigie,"469 N. Harrison St., Princeton, NJ 8543",www.churchdwight.com
748,"T. Rowe Price Group, Inc.",783,James A.C. Kennedy,"100 E. Pratt St., Baltimore, MD 21202",www.troweprice.com
749,"Penn National Gaming, Inc.",758,Peter M. Carlino,"825 Berkshire Blvd., Wyomissing, PA 19610",www.pngaming.com
750,Pall Corporation,770,Lawrence D. Kingsley,"25 Harbor Park Dr., Port Washington, NY 11050",www.pall.com
751,"Biomet, Inc.",708,Jeffrey R. Binder,"56 E. Bell Dr., Warsaw, IN 46582",www.biomet.com
752,Endo Pharmaceuticals Holdings Inc.,967,David P. Holveck,"100 Endo Blvd., Chadds Ford, PA 19317",www.endo.com
753,"MEMC Electronic Materials, Inc.",814,Ahmad R. Chatila,"501 Pearl Dr., St. Peters, MO 63376",www.sunedison.com
754,"Lincoln Electric Holdings, Inc.",851,John M. Stropki Jr.,"22801 St. Clair Ave., Cleveland, OH 44117",www.lincolnelectric.com
755,"Guess?, Inc.",751,Paul Marciano,"1444 S. Alameda St., Los Angeles, CA 90021",www.guess.com
756,Zions Bancorporation,700,Harris H. Simmons,"1 S. Main St., Salt Lake City, UT 84133",www.zionsbancorporation.com
757,"Exterran Holdings, Inc.",755,D. Bradley Childers,"16666 Northchase Dr., Houston, TX 77060",www.exterran.com
758,Regal Entertainment Group,691,Amy E. Miles,"7132 Regal Lane, Knoxville, TN 37918",www.regmovies.com
759,"NVR, Inc.",657,Paul C. Saville,"11700 Plaza America Dr., Reston, VA 20190",www.nvrinc.com
760,"ScanSource, Inc.",839,Michael L. Baur,"6 Logue Court, Greenville, SC 29615",www.scansourceinc.com
761,Southern Union Company,750,Kelcy L. Warren,"5O51 Westheimer Rd., Houston, TX 77056",www.sug.com
762,"Valmont Industries, Inc.",884,Mogens C. Bay,"1 Valmont Plaza, Omaha, NE 68154",www.valmont.com
763,TMS International Corp.,-,Joseph Curtin,"12 Monongahela Ave., Glassport, PA 15045",www.tmsinternationalcorp.com
764,Polaris Industries Inc.,880,Scott W. Wine,"2100 Highway 55, Medina, MN 55340",www.polaris.com
765,National Life Group,666,Mehran Assadi,"1 National Life Dr., Montpelier, VT 5604",www.nationallifegroup.com
766,Green Mountain Coffee Roasters,-,Lawrence J. Blanford,"33 Coffee Lane, Waterbury, VT 5676",www.gmcr.com
767,"Landstar System, Inc.",772,Henry H. Gerkens,"13410 Sutton Park Dr. S., Jacksonville, FL 32224",www.landstar.com
768,Momentive Performance Materials Inc.,733,Craig O. Morrison,"22 Corporate Woods Blvd., Albany, NY 12211",www.momentive.com
769,Markel Corporation,818,Alan I. Kirshner,"4521 Highwoods Pkwy., Glen Allen, VA 23060",www.markelcorp.com
770,Packaging Corporation of America,762,Mark W. Kowlzan,"1955 W. Field Court, Lake Forest, IL 60045",www.packagingcorp.com
771,"United Rentals, Inc.",816,Michael J. Kneeland,"5 Greenwich Office Park, Greenwich, CT 6831",www.ur.com
772,"Brown Shoe Company, Inc.",747,Diane M. Sullivan,"8300 Maryland Ave., St. Louis, MO 63105",www.brownshoe.com
773,Comerica Incorporated,721,Ralph W. Babb Jr.,"1717 Main St., Dallas, TX 75201",www.comerica.com
774,"Varian Medical Systems, Inc.",786,Timothy E. Guertin,"3100 Hansen Way, Palo Alto, CA 94304",www.varian.com
775,"Vishay Intertechnology, Inc.",703,Gerald Paul,"63 Lancaster Ave., Malvern, PA 19355",www.vishay.com
776,Brown-Forman Corporation,754,Paul C. Varga,"850 Dixie Highway, Louisville, KY 40210",www.brown-forman.com
777,Tupperware Brands Corporation,798,E.V. Goings,"14901 S. Orange Blossom Trail, Orlando, FL 32837",www.tupperwarebrands.com
777,"American Axle & Manufacturing Holdings, Inc.",803,Richard E. Dauch,"1 Dauch Dr., Detroit, MI 48211",www.aam.com
779,"Rush Enterprises, Inc.",-,W. M. Rush,"555 IH-35 S., New Braunfels, TX 78130",www.rushenterprises.com
780,"Tetra Tech, Inc.",823,Dan L. Batrack,"3475 E. Foothill Blvd., Pasadena, CA 91107",www.tetratech.com
781,Universal Corporation,749,George C. Freeman III,"9201 Forest Hill Ave., Richmond, VA 23235",www.universalcorp.com
782,"Walter Energy, Inc.",-,Walter J. Scheller III,"3000 Riverchase Galleria, Birmingham, AL 35244",www.walterenergy.com
783,"Fossil, Inc.",865,Kosta N. Kartsotis,"901 S. Central Expressway, Richardson, TX 75080",www.fossilgroup.com
784,"Patterson-UTI Energy, Inc.",-,Douglas J. Wall,"450 Gears Rd., Houston, TX 77067",www.patenergy.com
785,Vulcan Materials Company,740,Donald M. James,"1200 Urban Center Dr., Birmingham, AL 35242",www.vulcanmaterials.com
786,Crane Co.,820,Eric C. Fast,"100 First Stamford Place, Stamford, CT 6902",www.craneco.com
787,"Helmerich & Payne, Inc.",910,Hans Helmerich,"1437 S. Boulder Ave., Tulsa, OK 74119",www.hpinc.com
788,DENTSPLY International Inc.,819,Bret W. Wise,"221 W. Philadelphia St., York, PA 17405",www.dentsply.com
789,Kemper Corporation,701,Donald G. Southwell,"1 E. Wacker Dr., Chicago, IL 60601",www.kemper.com
790,"Spartan Stores, Inc.",741,Dennis Eidson,"850 76th St. S.W., Grand Rapids, MI 49518",www.spartanstores.com
791,"The Warnaco Group, Inc.",800,Helen McCluskey,"501 Seventh Ave., New York, NY 10018",www.warnaco.com
792,Sigma-Aldrich Corporation,806,Rakesh Sachdev,"3050 Spruce St., St. Louis, MO 63103",www.sigma-aldrich.com
793,"BE Aerospace, Inc.",882,Amin J. Khoury,"1400 Corporate Center Way, Wellington, FL 33414",www.beaerospace.com
794,"Popular, Inc.",626,-,-,www.popular.com
795,West Corporation,776,Thomas B. Barker,"11808 Miracle Hills Dr., Omaha, NE 68154",www.west.com
796,"Urban Outfitters, Inc.",805,Richard A. Hayne,"5000 S. Broad St., Philadelphia, PA 19112",www.urbanoutfittersinc.com
797,"Maxim Integrated Products, Inc.",876,Tunc Doluca,"120 San Gabriel Dr., Sunnyvale, CA 94086",www.maximintegrated.com
798,Newfield Exploration Company,913,Lee K. Boothby,"4 Waterway Square Place, The Woodlands, TX 77380",www.newfield.com
799,Pinnacle Foods Finance LLC,761,Robert J. Gamgort,"399 Jefferson Rd., Parsippany, NJ 7054",www.pinnaclefoods.com
800,Brookdale Senior Living Inc.,821,William E. Sheriff,"111 Westwood Place, Brentwood, TN 37027",www.brookdale.com
801,American Tower Corporation,881,James D. Taiclet Jr.,"116 Huntington Ave., Boston, MA 2116",www.americantower.com
802,"Worthington Industries, Inc.",891,John P. McConnell,"200 Old Wilson Bridge Rd., Columbus, OH 43085",www.worthingtonindustries.com
803,Steelcase Inc.,801,James P. Hackett,"901 44th St. S.E., Grand Rapids, MI 49508",www.steelcase.com
804,"Cracker Barrel Old Country Store, Inc.",768,Sandra B. Cochran,"305 Hartmann Dr., Lebanon, TN 37088",www.crackerbarrel.com
805,"Itron, Inc.",809,LeRoy D. Nosbaum,"2111 N. Molter Rd., Liberty Lake, WA 99019",www.itron.com
806,"Ferrellgas Partners, L.P.",846,Stephen L. Wambold,"7500 College Blvd., Overland Park, KS 66210",www.ferrellgas.com
807,"AMC Entertainment, Inc.",765,Gerardo I. Lopez,"920 Main St., Kansas City, MO 64105",www.amctheatres.com
808,"Mueller Industries, Inc.",856,Gregory L. Christopher,"8285 Tournament Dr., Memphis, TN 38125",www.muellerindustries.com
809,"Tower International, Inc.",877,Mark Malcolm,"17672 Laurel Park Dr. N., Livonia, MI 48152",www.towerinternational.com
810,Boise Inc.,848,Alexander Toeldte,"1111 W. Jefferson St., Boise, ID 83702",www.boiseinc.com
811,Kennametal Inc.,911,Carlos M. Cardoso,"1600 Technology Way, Latrobe, PA 15650",www.kennametal.com
812,Patriot Coal Corporation,863,Richard M. Whiting,"12312 Olive Blvd., St. Louis, MO 63141",www.patriotcoal.com
813,Medical Mutual of Ohio,780,Richard A. Chiricosta,"2060 E. Ninth St., Cleveland, OH 44115",www.medmutual.com
814,DST Systems,790,Thomas A. McDonnell,"333 W. 11th St., Kansas City, MO 64105",www.dstsystems.com
815,Alere Inc.,830,Ron Zwanziger,"51 Sawyer Rd., Waltham, MA 2453",www.alere.com
816,"The Men’s Wearhouse, Inc.",843,Douglas S. Ewert,"6380 Rogerdale Rd., Houston, TX 77072",www.menswearhouse.com
817,Sentry Insurance Group,759,Peter G. McPartland,"1800 N. Point Dr., Stevens Point, WI 54481",www.sentry.com
818,"HCC Insurance Holdings, Inc.",797,John N. Molbeck Jr.,"13403 N.W. Freeway, Houston, TX 77040",www.hcc.com
819,"Gardner Denver, Inc.",906,Barry L. Pennypacker,"1500 Liberty Ridge Dr., Wayne, PA 19087",www.gardnerdenver.com
820,"Xilinx, Inc.",930,Moshe N. Gavrielov,"2100 Logic Dr., San Jose, CA 95124",www.xilinx.com
821,Teradata Corporation,892,Michael F. Koehler,"10000 Innovation Dr., Dayton, OH 45342",www.teradata.com
822,Tops Holding Corporation,-,Frank Curci,"6363 Main St., Williamsville, NY 14221",www.topsmarkets.com
823,E*Trade Financial Corporation,773,Steven J. Freiberg,"1271 Ave. of the Americas, New York, NY 10020",www.etrade.com
824,Aeropostale,771,Thomas P. Johnson,"112 W. 34th St., New York, NY 10120",www.aeropostale.com
825,AGL Resources Inc.,782,John W. Somerhalder II,"10 Peachtree Place N.E., Atlanta, GA 30309",www.aglresources.com
826,"Aptargroup, Inc.",850,Stephen J. Hagge,"475 W. Terra Cotta Ave., Crystal Lake, IL 60014",www.aptar.com
827,Boyd Gaming Corporation,833,Keith E. Smith,"3883 Howard Hughes Pkwy., Las Vegas, NV 89169",www.boydgaming.com
828,"Burger King Holdings, Inc.",748,Bernardo Hees,"5505 Blue Lagoon Dr., Miami, FL 33126",www.bk.com
829,Moog Inc.,840,John R. Scannell,"Jamison Rd., East Aurora, NY 14052",www.moog.com
830,Regis Corporation,785,Randy L. Pearce,"7201 Metro Blvd., Edina, MN 55439",www.regiscorp.com
831,Vectren Corporation,837,Carl L. Chapman,"1 Vectren Sq., Evansville, IN 47708",www.vectren.com
832,The New York Times Company,774,Arthur O. Sulzberger Jr.,"620 Eighth Ave., New York, NY 10018",www.nytco.com
833,Great Plains Energy Incorporated,810,Michael J. Chesser,"1200 Main St., Kansas City, MO 64105",www.greatplainsenergy.com
834,Service Corporation International,826,Thomas L. Ryan,"1929 Allen Pkwy., Houston, TX 77019",www.sci-corp.com
835,SunPower Corporation,817,Thomas H. Werner,"77 Rio Robles, San Jose, CA 95134",www.sunpower.com
836,Dresser-Rand Group Inc.,889,Vincent R. Volpe Jr.,"10205 Westheimer Rd., Houston, TX 77042",www.dresser-rand.com
837,Beam Inc.,352,Matthew J. Shattock,"510 Lake Cook Rd., Deerfield, IL 60015",www.beamglobal.com
838,Mettler-Toledo International Inc.,886,Olivier A. Filliol,"1900 Polaris Pkwy., Columbus, OH 43240",www.mt.com
839,Denbury Resources Inc.,895,Phil Rykhoek,"5320 Legacy Dr., Plano, TX 75024",www.denbury.com
840,Apria Healthcare Group Inc.,-,Norman C. Payson M.D.,"26220 Enterprise Court, Lake Forest, CA 92630",www.apria.com
841,Thomas & Betts Corporation,857,Dominic J. Pileggi,"8155 T&B Blvd., Memphis, TN 38125",www.tnb.com
842,"Donaldson Company, Inc.",916,William M. Cook,"1400 W. 94 St., Bloomington, MN 55431",www.donaldson.com
843,Genesco Inc.,945,Robert J. Dennis,"1415 Murfreesboro Rd., Nashville, TN 37217",www.genesco.com
844,"Complete Production Services, Inc.",-,David D. Dunlap,"11700 Katy Freeway, Houston, TX 77079",www.superiorenergy.com
845,"Hudson City Bancorp, Inc.",676,Denis J. Salamone,"W. 80 Century Rd., Paramus, NJ 7652",www.hcsbonline.com
846,Moody’s Corporation,864,Raymond W. McDaniel Jr.,"250 Greenwich St., New York, NY 10007",www.moodys.com
847,"Cinemark Holdings, Inc.",832,Timothy Warner,"3900 Dallas Pkwy., Plano, TX 75093",www.cinemark.com
848,Univision Communications Inc.,812,Randel A. Falco,"605 Third Ave., New York, NY 10158",www.univision.net
849,"Chipotle Mexican Grill, Inc.",928,M. Steven Ells,"1401 Wynkoop St., Denver, CO 80202",www.chipotle.com
850,"salesforce.com, inc.",991,Marc Benioff,"1 Market St., San Francisco, CA 94105",www.salesforce.com
851,Convergys Corporation,794,Jeffrey H. Fox,"201 E. 4th St., Cincinnati, OH 45202",www.convergys.com
852,LSI Corporation,736,Abhijit Y. Talwalkar,"1621 Barber Lane, Milpitas, CA 95035",www.lsi.com
853,"Benchmark Electronics, Inc.",769,Gayla J. Delly,"3000 Technology Dr., Angleton, TX 77515",www.bench.com
854,KKR & Co. L.P.,256,Henry R. Kravis,"9 W. 57th St., New York, NY 10019",www.kkr.com
855,"Boise Cascade Holdings, L.L.C.",813,Thomas E. Carlile,"1111 W. Jefferson St., Boise, ID 83702",www.bc.com
856,A.O. Smith Corporation,824,Paul W. Jones,"11270 W. Park Place, Milwaukee, WI 53224",www.aosmith.com
857,Amerco,872,Edward J. Shoen,"1325 Airmotive Way, Reno, NV 89502",www.amerco.com
858,Covance Inc.,861,Joseph L. Herring,"210 Carnegie Center, Princeton, NJ 8540",www.covance.com
859,"Valassis Communications, Inc.",789,Robert A. Mason,"19975 Victor Pkwy., Livonia, MI 48152",www.valassis.com
860,MF Global Holdings Ltd.,831,Edward L. Goldberg,"717 Fifth Ave., New York, NY 10022",www.mfglobal.com
861,Plexus Corp.,868,Dean A. Foate,"1 Plexus Way, Neenah, WI 54956",www.plexus.com
862,"Autodesk, Inc.",890,Carl Bass,"111 McInnis Pkwy., San Rafael, CA 94903",www.autodesk.com
863,"Applied Industrial Technologies, Inc.",907,Neil A. Schrimsher,"1 Applied Plaza, Cleveland, OH 44115",www.applied.com
864,ANN Inc.,883,Katherine L. Krill,"7 Times Square, New York, NY 10036",www.anninc.com
865,"Liz Claiborne, Inc.",734,William L. McComb,"1441 Broadway, New York, NY 10018",www.katespadeandcompany.com
866,"Citrix Systems, Inc.",918,Mark B. Templeton,"851 W. Cypress Creek Rd., Fort Lauderdale, FL 33309",www.citrix.com
867,Cerner Corporation,923,Neal L. Patterson,"2800 Rockcreek Pkwy., North Kansas City, MO 64117",www.cerner.com
868,AOL Inc.,764,Timothy M. Armstrong,"770 Broadway, New York, NY 10003",www.corp.aol.com
869,"Chico’s FAS, Inc.",903,David F. Dyer,"11215 Metro Pkwy., Fort Myers, FL 33966",www.chicosfas.com
870,Jack in the Box Inc.,799,Linda A. Lang,"9330 Balboa Ave., San Diego, CA 92123",www.jackinthebox.com
871,"A. Schulman, Inc.",-,Joseph M. Gingo,"3550 W. Market St., Akron, OH 44333",www.aschulman.com
872,"Oceaneering International, Inc.",896,M. Kevin McEvoy,"11911 FM 529, Houston, TX 77041",www.oceaneering.com
873,DeVry Inc.,898,Daniel M. Hamburger,"3005 Highland Pkwy., Downers Grove, IL 60515",www.devryinc.com
874,"Westar Energy, Inc.",858,Mark A. Ruelle,"818 S. Kansas Ave., Topeka, KS 66612",www.westarenergy.com
875,"Broadridge Financial Solutions, Inc.",802,Richard J. Daly,"1981 Marcus Ave., Lake Success, NY 11042",www.broadridge.com
876,"Allison Transmission Holdings, Inc.",-,Lawrence E. Dewey,"1 Allison Way, Indianaoplis, IN 46222",www.allisontransmission.com
877,"Lender Processing Services, Inc.",760,Hugh R. Harris,"601 Riverside Ave., Jacksonville, FL 32204",www.lpsvcs.com
878,"Scripps Networks Interactive, Inc.",852,Kenneth W. Lowe,"9721 Sherrill Blvd., Knoxville, TN 37932",www.scrippsnetworksinteractive.com
879,Ferro Corporation,844,James F. Kirsch,"6060 Parkland Blvd., Mayfield Heights, OH 44124",www.ferro.com
880,"Inergy, L.P.",946,John J. Sherman,"2 Brush Creek Blvd., Kansas City, MO 64112",www.inergylp.com
881,Triple-S Management Corporation,875,-,"1441 F.D. Roosevelt Ave., San Juan, PR 920",www.triplesmanagement.com
882,NewMarket Corporation,943,Thomas E. Gottwald,"330 S. Fourth St., Richmond, VA 23219",www.newmarket.com
883,"Brocade Communications Systems, Inc.",847,Michael Klayko,"130 Holger Way, San Jose, CA 95134",www.brocade.com
884,SEACOR Holdings Inc.,720,Oivind Lorentzen,"2200 Eller Dr., Fort Lauderdale, FL 33316",www.seacorholdings.com
885,"Valhi, Inc.",992,Steven L. Watson,"5430 L.B.J. Freeway, Dallas, TX 75240",www.valhi.net
886,"Nortek, Inc.",905,Michael J. Clarke,"50 Kennedy Plaza, Providence, RI 2903",www.nortekinc.com
887,Arthur J. Gallagher & Co.,921,J. Patrick Gallagher Jr.,"2 Pierce Place, Itasca, IL 60143",www.ajg.com
888,HealthSouth Corporation,873,Jay Grinney,"3660 Grandview Pkwy., Birmingham, AL 35243",www.healthsouth.com
889,ITT Corporation,217,Denise L. Ramos,"1133 Westchester Ave., White Plains, NY 10604",www.itt.com
890,Affinia Group Intermediate Holdings Inc.,869,Terry R. McCormack,"1101 Technology Dr., Ann Arbor, MI 48108",www.affiniagroup.com
891,Briggs & Stratton Corporation,866,Todd J. Teske,"12301 W. Wirth St., Wauwatosa, WI 53222",www.basco.com
892,"Carter’s, Inc.",957,Michael D. Casey,"1170 Peachtree St. N.E., Atlanta, GA 30309",www.carters.com
893,"PC Connection, Inc.",885,Timothy McGrath,"730 Milford Rd., Merrimack, NH 3054",www.pcconnection.com
894,"New York Community Bancorp, Inc.",811,Joseph R. Ficalora,"615 Merrick Ave., Westbury, NY 11590",www.mynycb.com
895,Kansas City Southern,939,David L. Starling,"427 W. 12th St., Kansas City, MO 64105",www.kcsouthern.com
896,Solutia Inc.,871,Jeffry N. Quinn,"575 Maryville Centre Dr., St. Louis, MO 63141",www.solutia.com
897,"Alliance One International, Inc.",795,Mark W. Kehaya,"8001 Aerial Center Parkway, Morrisville, NC 27560",www.aointl.com
898,Equity Residential,854,David J. Neithercut,"2 N. Riverside Plaza, Chicago, IL 60606",www.equityresidential.com
899,"Paychex, Inc.",874,Martin Mucci,"911 Panorama Trail S., Rochester, NY 14625",www.paychex.com
900,PharMerica Corporation,924,Gregory S. Weishar,"1901 Campus Place, Louisville, KY 40299",www.pharmerica.com
901,"hhgregg, Inc.",-,Dennis L. May,"4151 E. 96th St., Indianapolis, IN 46240",www.hhgregg.com
902,"Bio-Rad Laboratories, Inc.",893,Norman Schwartz,"1000 Alfred Nobel Dr., Hercules, CA 94547",www.bio-rad.com
903,"Express, Inc.",902,Michael A. Weiss,"1 Express Dr., Columbus, OH 43230",www.express.com
904,"GNC Holdings, Inc.",932,Joseph Fortunato,"300 Sixth Ave., Pittsburgh, PA 15222",www.gnc.com
905,"Superior Energy Services, Inc.",978,David D. Dunlap,"11000 Equity Dr., Houston, TX 77041",www.superiorenergy.com
906,"BMC Software, Inc.",899,Robert E. Beauchamp,"2101 CityWest Blvd., Houston, TX 77042",www.bmc.com
907,Altera Corporation,888,John P. Daane,"101 Innovation Dr., San Jose, CA 95134",www.altera.com
908,"The Pep Boys – Manny, Moe & Jack",887,Michael R. Odell,"3111 W. Allegheny Ave., Philadelphia, PA 19132",www.pepboys.com
909,IAC/InterActiveCorp,984,Gregory R. Blatt,"555 W. 18th St., New York, NY 10011",www.iac.com
910,Curtiss-Wright Corporation,908,Martin R. Benante,"10 Waterview Blvd., Parsippany, NJ 7054",www.curtisswright.com
911,"TreeHouse Foods, Inc.",936,Sam K. Reed,"2021 Spring Rd., Oak Brook, IL 60523",www.treehousefoods.com
912,Knights of Columbus,900,Carl A. Anderson,"1 Columbus Plaza, New Haven, CT 6510",www.kofc.org
913,"PSS World Medical, Inc.",859,Gary A. Corless,"4345 Southpoint Blvd., Jacksonville, FL 32216",www.mckesson.com
914,Crown Castle International Corp.,914,W. Benjamin Moreland,"1220 Augusta Dr., Houston, TX 77057",www.crowncastle.com
915,DSW Inc.,-,Michael R. MacDonald,"810 DSW Dr., Columbus, OH 43219",www.dswinc.com
916,"Aaron’s, Inc.",917,Ronald W. Allen,"309 E. Paces Ferry Rd., N.E., Atlanta, GA 30305",www.aarons.com
917,"MSC Industrial Direct Co. , Inc.",975,David Sandler,"75 Maxess Rd., Melville, NY 11747",www.mscdirect.com
918,International Game Technology,878,Patti S. Hart,"6355 S. Buffalo Dr., Las Vegas, NV 89113",www.igt.com
919,"Crosstex Energy, Inc.",944,Barry E. Davis,"2501 Cedar Springs , Dallas, TX 75201",www.enlink.com
920,Springleaf Finance Corporation,-,Jay N. Levine,"601 N.W. Second St., Evansville, IN 47708",www.springleaf.com
921,Granite Construction Incorporated,954,James H. Roberts,"585 W. Beach St., Watsonville, CA 95076",www.graniteconstruction.com
922,"Cenveo, Inc.",940,Robert G. Burton Sr.,"201 Broad St., Stamford, CT 6901",www.cenveo.com
923,Mutual of America Life Insurance Company,841,Thomas J. Moran,"320 Park Ave., New York, NY 10022",www.mutualofamerica.com
924,"Werner Enterprises, Inc.",937,Gregory L. Werner,"14507 Frontier Rd., Omaha, NE 68138",www.werner.com
925,Symetra Financial Corp.,915,Thomas M. Marra,"777 108th Ave N.E., Bellevue, WA 98004",www.symetra.com
926,"Heartland Payment Systems, Inc.",920,Robert O. Carr,"90 Nassau St., Princeton, NJ 8542",www.heartlandpaymentsystems.com
927,"Charming Shoppes, Inc.",855,Anthony M. Romano,"3750 State Rd., Bensalem, PA 19020",www.charmingshoppes.com
928,"Clean Harbors, Inc.",961,Alan S. McKim,"42 Longwater Dr., Norwell, MA 2061",www.cleanharbors.com
929,Belden Inc.,981,John S. Stroup,"7733 Forsyth Blvd., St. Louis, MO 63105",www.belden.com
930,Teledyne Technologies Incorporated,950,Robert Mehrabian,"1049 Camino Dos Rios, Thousand Oaks, CA 91360",www.teledyne.com
931,"Sanderson Farms, Inc.",894,Joe F. Sanderson Jr.,"127 Flynt Rd., Laurel, MS 39443",www.sandersonfarms.com
932,"Insperity, Inc.",966,Paul J. Sarvadi,"19001 Crescent Springs Dr., Kingwood, TX 77339",www.insperity.com
933,Westinghouse Air Brake Technologies Corporation,-,Albert J. Neupaver,"1001 Air Brake Ave., Wilmerding, PA 15148",www.wabtec.com
934,Plains Exploration & Production Company,-,James C. Flores,"700 Milam St., Houston, TX 77002",www.pxp.com
935,EnerSys,-,John D. Craig,"2366 Bernville Rd., Reading, PA 19605",www.enersysinc.com
936,Olin Corporation,-,Joseph D. Rupp,"190 Carondelet Plaza, Clayton, MO 63105",www.olin.com
937,Equifax Inc.,904,Richard F. Smith,"1550 Peachtree St. N.W., Atlanta, GA 30309",www.equifax.com
938,"Quiksilver, Inc.",926,Robert B. McKnight Jr.,"15202 Graham St., Huntington Beach, CA 92649",www.quiksilverinc.com
939,Radian Group Inc.,-,Sanford A. Ibrahim,"1601 Market St., Philadelphia, PA 19103",www.radian.biz
940,"Sun Healthcare Group, Inc.",901,William A. Mathies,"18831 Von Karman Ave., Irvine, CA 92612",www.sunh.com
941,Clearwater Paper Corporation,-,Gordon L. Jones,"601 W. Riverside Ave., Spokane, WA 99201",www.clearwaterpaper.com
